,number of tracts,mean length(mm),span(mm),curl,elongation,diameter(mm),volume(mm^3),trunk volume(mm^3),branch volume(mm^3),total surface area(mm^2),total radius of end regions(mm),total area of end regions(mm^2),irregularity,area of end region 1(mm^2),radius of end region 1(mm),irregularity of end region 1,area of end region 2(mm^2),radius of end region 2(mm),irregularity of end region 2,qa,nqa,jdet,dti_fa,md,ad,rd,gfa,iso,rdi,nrdi02L,nrdi04L,nrdi06L,odf,laterality,r1_voxel counts,r1_volume (mm^3),r1_center x,r1_center y,r1_center z,r1_qa,r1_nqa,r1_jdet,r1_dti_fa,r1_md,r1_ad,r1_rd,r1_gfa,r1_iso,r1_rdi,r1_nrdi02L,r1_nrdi04L,r1_nrdi06L,r1_odf,r2_voxel counts,r2_volume (mm^3),r2_center x,r2_center y,r2_center z,r2_qa,r2_nqa,r2_jdet,r2_dti_fa,r2_md,r2_ad,r2_rd,r2_gfa,r2_iso,r2_rdi,r2_nrdi02L,r2_nrdi04L,r2_nrdi06L,r2_odf
41-42.sub-CC00178XX14.ses-58600.R66,8.0,106.574,31.938,3.33692,64.9309,1.64135,225.5,30.0,195.5,3740.0,31.4899,4.0,6.80561,2.0,19.1791,577.8,2.0,12.3108,238.064,0.0977065,0.116694,0.664756,0.0900128,1.31468,1.42747,1.25829,0.0482935,0.496828,0.241064,0.384281,0.191826,0.0708274,0,Left,8.0,4.0,210.5,136.0,69.75,0.0084309,0.0100692,0.653527,0.0106185,0.680943,0.688415,0.677207,0.0584157,0.0300629,0.0160103,0.0322189,0.0186523,0.0089243,0,8.0,4.0,201.75,88.625,103.375,0.0138079,0.0164911,0.73151,0.0113428,0.953712,0.965393,0.947872,0.0725415,0.0460189,0.0201466,0.0402276,0.0232737,0.011233,0
41-42.sub-CC00182XX10.ses-60200.R71,3.0,76.3847,34.525,2.21244,72.0783,1.05974,67.375,26.125,41.25,1294.25,19.2028,1.5,5.08933,0.75,10.633,473.585,0.75,8.56984,307.634,0.0885025,0.109332,0.9994,0.0720997,1.24734,1.33296,1.20452,0.0412225,0.491125,0.239697,0.376565,0.186379,0.0681877,0,Left,3.0,1.5,211.667,153.0,72.3333,0.0153559,0.0189699,1.09656,0.0163673,1.03139,1.04945,1.02237,0.0442757,0.098065,0.0446141,0.0767684,0.0398889,0.0152477,0,3.0,1.5,205.0,89.0,95.3333,0.00870201,0.0107501,0.685728,0.0117578,0.328492,0.334706,0.325385,0.0333643,0.049264,0.0218807,0.0394927,0.0214043,0.00913178,0
41-42.sub-CC00183XX11.ses-60300.R74,12.0,91.4774,44.1647,2.07128,52.9731,1.72687,214.25,68.625,145.625,3174.25,28.4486,4.75,6.39615,2.5,8.15376,83.5461,2.25,20.2948,575.091,0.0957149,0.123139,0.846166,0.0882462,1.28598,1.39086,1.23355,0.047967,0.455036,0.221782,0.354264,0.176773,0.064805,0,Left,10.0,5.0,208.7,166.3,75.2,0.012496,0.0160763,0.987163,0.0158861,0.419891,0.429531,0.415071,0.0974966,0.0484041,0.0281841,0.045252,0.0225619,0.00813167,0,9.0,4.5,194.444,95.8889,109.111,0.0115001,0.0147951,1.101,0.00971608,1.33355,1.34547,1.32759,0.0215733,0.15735,0.0639162,0.122384,0.0690318,0.031846,0
41-42.sub-CC00199XX19.ses-66700.R74,3.0,110.572,6.99461,15.8081,126.357,0.875072,66.5,36.25,30.25,1007.5,6.89035,1.25,3.31442,0.75,2.54941,27.225,0.5,4.34094,118.399,0.120985,0.148381,0.807597,0.142609,1.1635,1.33111,1.0797,0.0549154,0.472823,0.245221,0.361851,0.171404,0.0583982,0,Left,3.0,1.5,208.333,105.667,73.0,0.0119846,0.0146984,0.964132,0.0335811,0.415538,0.427198,0.409707,0.0970128,0.0463356,0.0228186,0.0367769,0.0188622,0.00777086,0,2.0,1.0,204.5,95.0,67.5,0.00954071,0.0117011,1.08048,0.0220478,0.315421,0.321353,0.312455,0.0664172,0.0298142,0.013803,0.0252571,0.0141357,0.00677158,0
41-42.sub-CC00217XX11.ses-73700.R68,3.0,123.424,30.7877,4.00888,133.586,0.92393,82.75,62.5,20.25,1495.5,13.0651,1.25,4.17443,0.5,0.375,0.883573,0.75,12.6901,674.552,0.104849,0.118221,1.04022,0.142279,1.18718,1.35944,1.10105,0.0516777,0.476401,0.241234,0.362156,0.173803,0.060661,0,Left,2.0,1.0,207.5,135.0,38.0,0.00923008,0.0104073,1.08288,0.0273844,0.198238,0.201982,0.196366,0.155851,0.0101954,0.00677719,0.0100189,0.00484077,0.0018323,0,3.0,1.5,204.333,97.6667,85.6667,0.0110546,0.0124646,1.26168,0.00843379,1.38497,1.39564,1.37963,0.0308555,0.114305,0.0427933,0.0940278,0.0569307,0.0290846,0
41-42.sub-CC00270XX07.ses-88600.R73,2.0,130.597,25.4727,5.12692,156.831,0.832722,71.125,37.75,33.375,1196.0,3.8669,1.0,3.50065,0.5,2.80624,49.4801,0.5,1.06066,7.06858,0.152929,0.184416,1.00191,0.1869,1.26091,1.49173,1.1455,0.0652102,0.527834,0.276099,0.405081,0.191876,0.0664902,0,Left,2.0,1.0,201.0,76.0,89.0,0.00828141,0.0099865,1.00079,0.00333774,0.627314,0.629441,0.62625,0.266128,0.00399224,0.00213195,0.00674851,0.00462394,0.00268162,0,2.0,1.0,198.0,87.0,40.0,0.00889171,0.0107225,1.05706,0.0143765,0.351641,0.360891,0.347016,0.0754461,0.0360883,0.0183817,0.0286136,0.0140675,0.00508278,0
41-42.sub-CC00300XX03.ses-96000.R74,5.0,87.45,33.8397,2.58424,74.4062,1.17531,94.875,25.75,69.125,1607.5,11.7949,2.5,4.9784,1.25,4.47076,50.2345,1.25,7.32414,134.82,0.105676,0.132954,0.725409,0.135338,1.22871,1.37614,1.15499,0.0549865,0.430434,0.219122,0.337297,0.164386,0.0583307,0,Left,5.0,2.5,211.2,155.8,95.0,0.0130663,0.0164391,0.861316,0.016635,0.864261,0.877806,0.857488,0.0340037,0.115904,0.0531291,0.0875832,0.0447373,0.0171974,0,5.0,2.5,205.2,92.6,73.4,0.0099813,0.0125577,0.750284,0.0168049,0.566874,0.576986,0.561818,0.0415606,0.048702,0.0225705,0.0385476,0.0205109,0.00891791,0
41-42.sub-CC00304XX07.ses-111600.R71,8.0,98.3084,35.1984,2.79298,58.896,1.66919,215.125,0.0,215.125,3551.5,37.5268,3.5,6.88916,1.75,22.6975,924.839,1.75,14.8294,394.781,0.0989443,0.130312,0.851644,0.122276,1.28732,1.4381,1.21193,0.0510826,0.450562,0.224762,0.34664,0.169644,0.0612853,0,Left,7.0,3.5,205.286,130.571,71.7143,0.0107919,0.0142132,0.895569,0.00929621,1.48501,1.49708,1.47897,0.020934,0.146169,0.0562413,0.117618,0.0693021,0.0338251,0,7.0,3.5,197.714,77.4286,101.143,0.00860465,0.0113325,0.977789,0.00787369,0.995007,1.00317,0.990924,0.0562855,0.0886777,0.0336711,0.0724899,0.0433741,0.0216877,0
41-42.sub-CC00319XX14.ses-117300.R74,7.0,76.5382,34.1022,2.24437,57.6721,1.32713,105.875,65.375,40.5,1312.0,3.02055,3.5,4.11143,1.75,1.47243,3.89208,1.75,1.54812,4.30248,0.121645,0.146912,0.875874,0.172002,1.17208,1.36661,1.07482,0.0534353,0.518443,0.268711,0.393498,0.18529,0.0624186,0,Left,7.0,3.5,210.429,155.571,98.1429,0.0102192,0.0123419,1.02223,0.00819805,1.27475,1.2842,1.27002,0.0303218,0.0885123,0.033124,0.0736619,0.0445033,0.0222297,0,7.0,3.5,201.0,93.4286,72.1429,0.0123379,0.0149007,1.13489,0.00656045,1.47981,1.48872,1.47536,0.0190397,0.152536,0.0551786,0.126767,0.0780069,0.0403003,0
41-42.sub-CC00332XX11.ses-105700.R74,5.0,107.367,9.6276,11.152,112.725,0.952467,76.5,43.0,33.5,1014.75,2.75036,2.0,3.15855,1.0,1.19016,4.45002,1.0,1.5602,7.64734,0.12157,0.145355,0.952836,0.165546,1.232,1.42239,1.1368,0.0595144,0.492388,0.255027,0.37654,0.178731,0.0615133,0,Left,4.0,2.0,211.5,109.75,73.25,0.0125019,0.0149479,1.12741,0.00867684,1.20239,1.21299,1.1971,0.0568511,0.0881057,0.0369872,0.071903,0.0406058,0.0184048,0,4.0,2.0,203.75,92.25,79.0,0.00993889,0.0118834,1.2037,0.00714047,1.40541,1.41591,1.40016,0.0145939,0.161871,0.0600161,0.129553,0.0771212,0.0376,0
41-42.sub-CC00339XX18.ses-107200.R74,29.0,73.5807,29.2368,2.51672,34.665,2.12262,260.375,86.625,173.75,2916.0,17.2988,7.0,5.94294,3.25,6.4922,40.7427,3.75,10.8066,97.8355,0.100872,0.121108,0.803081,0.120075,1.23892,1.38523,1.16576,0.0539222,0.43461,0.215497,0.336312,0.165211,0.0590444,0,Left,13.0,6.5,214.231,145.154,87.3846,0.00930999,0.0111777,0.846983,0.00973865,0.870814,0.879815,0.866314,0.0739715,0.0484933,0.0199335,0.0413198,0.0240823,0.011361,0,15.0,7.5,203.6,93.2667,99.2667,0.01212,0.0145514,0.956318,0.0167482,0.748144,0.760826,0.741803,0.0717481,0.0645974,0.0287346,0.0532643,0.0292622,0.0126735,0
41-42.sub-CC00366XX12.ses-116300.R67,4.0,111.828,28.4586,3.9295,117.819,0.949153,79.125,41.0,38.125,1358.75,11.3215,1.25,4.07476,0.25,0.0,0.0,1.0,11.3215,402.679,0.124989,0.145833,1.05643,0.14408,1.22707,1.40253,1.13934,0.0587972,0.485607,0.246717,0.373821,0.180589,0.0637187,0,Left,1.0,0.5,206.0,138.0,43.0,0.0161806,0.0188791,1.17859,0.018443,1.00286,1.02197,0.993311,0.0588924,0.0696309,0.0322702,0.0578136,0.0308499,0.0124039,0,4.0,2.0,207.5,101.75,84.5,0.014423,0.0168283,1.2327,0.00925696,1.39969,1.41223,1.39342,0.0335033,0.155144,0.0606967,0.12463,0.0724802,0.034343,0
41-42.sub-CC00380XX10.ses-121200.R69,3.0,105.067,27.1753,3.86627,96.3507,1.09046,98.125,40.375,57.75,1742.25,18.4019,1.5,4.84041,0.75,9.51531,379.258,0.75,8.88661,330.796,0.086848,0.098862,0.801924,0.119583,1.15369,1.289,1.08603,0.0476709,0.435767,0.220791,0.329011,0.15696,0.0541139,0,Left,3.0,1.5,213.0,128.333,71.0,0.0139838,0.0159182,0.88494,0.0238713,0.51879,0.534213,0.511079,0.140143,0.0697414,0.0348236,0.0533246,0.0258945,0.00913751,0,3.0,1.5,200.0,76.3333,70.6667,0.0116626,0.0132759,1.07827,0.0113265,0.936211,0.949566,0.929533,0.0403114,0.0729068,0.0317886,0.0590526,0.0327024,0.014609,0
41-42.sub-CC00409XX13.ses-125600.R71,1.0,112.028,27.6228,4.05563,186.493,0.600709,31.75,31.75,0.0,663.5,0.0,0.5,3.13835,0.25,0.0,0.0,0.25,0.0,0.0,0.0836424,0.146627,0.943444,0.0857096,1.20112,1.29874,1.15231,0.0404462,0.505992,0.25203,0.379689,0.183287,0.0654529,0,Left,1.0,0.5,211.0,107.0,98.0,0.0127582,0.0223654,0.521681,0.0231569,0.476396,0.495539,0.466825,0.0262363,0.0553503,0.0277923,0.0428398,0.022229,0.0106677,0,1.0,0.5,211.0,138.0,52.0,0.013136,0.0230276,0.948704,0.0117871,0.415842,0.422583,0.412471,0.33746,0.0274465,0.0142235,0.0254463,0.0139084,0.00616968,0
41-42.sub-CC00424XX12.ses-129400.R78,2.0,89.5323,38.0373,2.3538,104.366,0.857868,51.75,0.0,51.75,948.5,20.0943,1.0,3.93086,0.5,5.53681,192.619,0.5,14.5575,1331.54,0.142184,0.156583,0.821353,0.189979,1.24106,1.45005,1.13657,0.0603005,0.546985,0.285038,0.428742,0.205517,0.0708584,0,Left,2.0,1.0,208.5,169.5,94.0,0.0115507,0.0127204,0.962406,0.0128004,1.07349,1.08573,1.06737,0.0376627,0.0992077,0.0395099,0.0812028,0.0469695,0.0217053,0,2.0,1.0,200.5,97.5,71.5,0.0131382,0.0144687,0.917178,0.0116431,1.27913,1.29381,1.27179,0.0423257,0.150417,0.0600853,0.119445,0.0684269,0.0318535,0
41-42.sub-CC00441XX13.ses-132902.R73,12.0,113.022,36.7349,3.07669,78.7429,1.43533,182.875,65.625,117.25,2506.5,13.7093,4.25,4.91818,1.75,9.40467,158.781,2.5,4.30467,23.2858,0.0984589,0.108919,0.88337,0.109851,1.28011,1.40335,1.21849,0.0501223,0.474511,0.234049,0.368088,0.181796,0.0655885,0,Left,7.0,3.5,213.143,151.0,86.5714,0.00872601,0.00965301,0.612643,0.0115887,0.676095,0.685834,0.671226,0.0268227,0.0696971,0.0287814,0.0557441,0.0315022,0.0143957,0,10.0,5.0,200.9,83.2,82.0,0.0123404,0.0136514,0.999354,0.0123618,1.56436,1.58423,1.55443,0.0151878,0.211738,0.0804418,0.168231,0.0989155,0.0478241,0
41-42.sub-CC00469XX16.ses-139200.R73,2.0,103.565,15.2178,6.80552,117.794,0.8792,62.875,0.0,62.875,1056.25,7.59421,1.0,3.69247,0.5,5.57478,195.27,0.5,2.01944,25.6236,0.146434,0.166848,0.883866,0.175671,1.23995,1.44875,1.13555,0.0592592,0.52294,0.272783,0.406911,0.194418,0.0674099,0,Left,2.0,1.0,213.0,124.5,79.0,0.011328,0.0129071,0.980329,0.0110562,1.12949,1.14022,1.12412,0.0397523,0.0721398,0.0278964,0.0613685,0.036913,0.0183411,0,2.0,1.0,204.0,99.5,65.0,0.0120555,0.0137361,1.11498,0.00914296,1.34605,1.35773,1.34021,0.0178612,0.177823,0.0658295,0.14374,0.0861183,0.0424846,0
41-42.sub-CC00472XX11.ses-140000.R73,25.0,104.301,25.5904,4.07577,58.7288,1.77597,258.375,176.5,81.875,2564.75,15.9895,6.75,4.40729,2.75,7.14111,58.257,4.0,8.84836,61.4916,0.111632,0.137931,0.904323,0.132411,1.23777,1.39694,1.15818,0.0502608,0.484258,0.245155,0.37199,0.179542,0.0627896,0,Left,11.0,5.5,211.818,135.0,61.5455,0.00751429,0.00928453,0.951341,0.00965344,0.79344,0.802896,0.788712,0.0360683,0.050343,0.0213181,0.0406531,0.0226208,0.0099008,0,16.0,8.0,203.812,88.625,70.0,0.00925055,0.0114298,0.953252,0.00952314,0.84547,0.854629,0.840891,0.0629626,0.05197,0.020658,0.0437927,0.0258732,0.0125317,0
41-42.sub-CC00481XX12.ses-141800.R76,19.0,80.3217,32.5522,2.46747,42.4483,1.89222,225.875,65.75,160.125,2810.5,31.3743,7.5,5.88611,4.0,12.9964,132.659,3.5,18.3778,303.159,0.0946723,0.128357,0.9495,0.140767,1.20208,1.36418,1.12103,0.0467834,0.464214,0.234792,0.350888,0.167629,0.0577587,0,Left,16.0,8.0,211.062,155.188,95.1875,0.0100295,0.013598,0.942773,0.0137407,0.915837,0.92683,0.910341,0.0517562,0.0572169,0.0245007,0.0472961,0.0266893,0.0121928,0,14.0,7.0,199.857,100.071,88.3571,0.0114431,0.0155146,0.989195,0.0119677,1.4438,1.46017,1.43562,0.0167117,0.174782,0.0677004,0.138334,0.0801513,0.0376093,0
41-42.sub-CC00497XX20.ses-144500.R72,1.0,122.592,27.2153,4.50453,193.243,0.634395,38.75,38.75,0.0,770.75,0.0,0.5,3.15458,0.25,0.0,0.0,0.25,0.0,0.0,0.135695,0.159939,0.739644,0.170279,1.24039,1.45033,1.13542,0.0598282,0.535949,0.276558,0.410953,0.195883,0.0677575,0,Left,1.0,0.5,213.0,123.0,59.0,0.010054,0.0118503,0.579218,0.00575362,0.710967,0.71801,0.707446,0.0168955,0.0843373,0.0367302,0.0668828,0.0363534,0.0154595,0,1.0,0.5,202.0,79.0,88.0,0.00795852,0.00938046,0.453943,0.00612444,0.748389,0.754905,0.745131,0.0222033,0.0472833,0.0182662,0.040151,0.0242214,0.0122126,0
41-42.sub-CC00544XX17.ses-169300.R74,8.0,78.5047,31.0926,2.52486,53.6539,1.46317,132.0,40.125,91.875,2116.5,11.9235,3.5,5.86514,1.75,6.22127,69.4816,1.75,5.70223,58.3715,0.107171,0.127602,0.7224,0.151203,1.25095,1.42993,1.16146,0.0500287,0.49929,0.253653,0.379813,0.18154,0.0623829,0,Left,7.0,3.5,213.429,135.0,88.5714,0.0164368,0.0195704,0.776088,0.023811,0.992896,1.01726,0.980714,0.0241574,0.161051,0.0765491,0.118583,0.0578234,0.020232,0,7.0,3.5,193.714,81.2857,69.5714,0.0107183,0.0127617,0.94185,0.00911478,1.53488,1.54899,1.52782,0.0162836,0.155832,0.0587857,0.125039,0.0740451,0.0360514,0
41-42.sub-CC00561XX09.ses-159900.R73,10.0,97.9651,24.3842,4.01756,58.3341,1.67938,217.0,0.0,217.0,3517.75,14.9226,4.25,6.80604,1.75,7.79927,109.199,2.5,7.12338,63.7649,0.117165,0.152905,0.825328,0.141386,1.20557,1.36783,1.12444,0.0571722,0.469372,0.240563,0.363892,0.175264,0.0610892,0,Left,7.0,3.5,213.571,139.429,81.5714,0.0131581,0.0171718,0.805668,0.0128362,0.693126,0.703144,0.688117,0.0470773,0.101431,0.0462806,0.0782556,0.0405006,0.0157322,0,10.0,5.0,207.0,94.2,86.1,0.00862882,0.0112609,0.569049,0.00827128,0.523601,0.530802,0.520001,0.0499668,0.054725,0.0237836,0.0435643,0.0236836,0.00999132,0
41-42.sub-CC00588XX20.ses-183600.R70,2.0,73.0347,44.7278,1.63287,83.3897,0.875824,44.0,23.375,20.625,696.5,4.30698,1.0,3.46597,0.5,3.18198,63.6172,0.5,1.125,7.95216,0.0967763,0.107522,0.913921,0.10766,1.2655,1.39244,1.20202,0.052322,0.430578,0.21299,0.335575,0.166232,0.0606474,0,Left,2.0,1.0,205.0,181.0,99.0,0.0125073,0.0138961,1.01368,0.0116915,1.03365,1.04569,1.02763,0.104173,0.0450111,0.0208256,0.0379397,0.0207935,0.00918651,0,2.0,1.0,205.5,92.0,89.0,0.0118229,0.0131357,1.07818,0.0148354,1.47002,1.492,1.45904,0.0138631,0.231457,0.0887451,0.182826,0.106193,0.0497179,0
41-42.sub-CC00596XX20.ses-190100.R74,2.0,98.8389,28.5217,3.46539,125.531,0.787365,48.125,29.625,18.5,863.75,7.22838,1.0,3.53292,0.5,0.375,0.883573,0.5,6.85338,295.113,0.116655,0.129523,0.931444,0.136863,1.23735,1.40631,1.15286,0.0514106,0.513571,0.260836,0.391746,0.188249,0.0660995,0,Left,2.0,1.0,208.0,138.5,44.0,0.00900332,0.00999649,1.01647,0.0147899,0.557942,0.566943,0.553442,0.109957,0.0149493,0.00961532,0.012938,0.00600783,0.00245405,0,2.0,1.0,210.5,102.0,87.5,0.00969955,0.0107695,0.589733,0.013133,0.569711,0.580659,0.564237,0.0449225,0.0300953,0.0148728,0.0249452,0.0133319,0.00613494,0
41-42.sub-CC00639XX21.ses-216800.R69,3.0,126.091,34.8649,3.61655,128.569,0.980722,95.25,40.375,54.875,1767.5,30.2926,1.5,4.54968,0.75,22.6964,2157.76,0.75,7.59617,241.701,0.0880493,0.127235,0.806154,0.110907,1.26302,1.39772,1.19567,0.0488157,0.41519,0.209873,0.31564,0.152178,0.0542194,0,Left,3.0,1.5,187.0,120.333,27.0,0.0108772,0.015718,0.854124,0.0217549,0.318335,0.334854,0.310075,0.214781,0.024398,0.0163996,0.0181819,0.00714784,0.00382501,0,3.0,1.5,203.333,89.0,85.3333,0.0108817,0.0157244,0.898305,0.0107376,1.27152,1.28464,1.26496,0.0196248,0.129735,0.0507127,0.103907,0.0608297,0.0296801,0
41-42.sub-CC00734XX17.ses-216900.R74,4.0,101.941,32.6096,3.1261,83.8817,1.21529,118.25,0.0,118.25,2226.5,34.1411,2.0,5.72062,1.0,26.7584,2249.42,1.0,7.38272,171.231,0.116618,0.178315,0.822397,0.116299,1.18921,1.32778,1.11993,0.0501819,0.551721,0.28364,0.416985,0.197264,0.0674544,0,Left,4.0,2.0,205.0,142.0,66.0,0.0113712,0.0173871,0.971423,0.0141962,0.544373,0.554394,0.539363,0.115479,0.033119,0.0168414,0.0281871,0.0150304,0.00686683,0,4.0,2.0,205.25,92.25,96.75,0.0079287,0.0121234,0.664469,0.0114051,0.554199,0.563319,0.549639,0.023766,0.0585488,0.0265692,0.0455958,0.0236165,0.00893147,0
41-42.sub-CC00744XX19.ses-221001.R76,2.0,99.3259,15.2753,6.50239,126.46,0.785433,48.125,32.875,15.25,827.25,7.42781,1.0,3.37532,0.5,5.88165,217.359,0.5,1.54616,15.0207,0.109683,0.13678,1.01102,0.134471,1.23833,1.40139,1.1568,0.0499321,0.480882,0.241728,0.36887,0.178923,0.0633253,0,Left,2.0,1.0,212.0,125.5,81.5,0.00677361,0.00844703,0.902142,0.00696703,1.04159,1.05123,1.03676,0.0105495,0.116128,0.0429438,0.0938152,0.0562522,0.0278171,0,2.0,1.0,203.0,99.0,71.5,0.0120442,0.0150197,1.3739,0.0120977,1.50917,1.52871,1.4994,0.0212005,0.140841,0.0529109,0.115279,0.069274,0.0347066,0
41-42.sub-CC00871XX14.ses-38810.R75,67.0,79.731,33.9481,2.34862,26.5525,3.00277,564.625,110.625,454.0,6401.5,23.7208,18.75,8.51105,6.25,11.2684,63.8256,12.5,12.4524,38.9713,0.109788,0.140024,0.851891,0.164329,1.2178,1.41372,1.11984,0.0565042,0.438728,0.225035,0.337105,0.161275,0.0556402,0,Left,25.0,12.5,208.32,159.96,89.44,0.0114811,0.014643,1.12301,0.0153775,1.08107,1.09821,1.07249,0.0325241,0.102221,0.0445567,0.07927,0.0425866,0.0179117,0,50.0,25.0,200.28,95.92,104.26,0.0122619,0.0156389,1.0787,0.0150316,1.04786,1.06257,1.0405,0.0878814,0.098386,0.0413006,0.0787467,0.0441451,0.0199673,0
42-43.sub-CC00083XX10.ses-30900.R71,23.0,72.9548,30.1675,2.41833,30.674,2.3784,324.125,68.125,256.0,4193.0,22.6659,9.25,7.69195,4.5,11.3045,89.216,4.75,11.3614,85.3723,0.0888705,0.121133,0.908617,0.125247,1.24273,1.38752,1.17033,0.0425457,0.493216,0.193096,0.297231,0.144876,0.0514376,0,Left,18.0,9.0,208.833,152.333,88.2778,0.0126176,0.0171982,1.1146,0.0163734,1.28157,1.30036,1.27217,0.0189126,0.165614,0.0547036,0.104426,0.0583936,0.0259946,0,19.0,9.5,201.105,98.0526,98.1053,0.0116655,0.0159004,1.07828,0.0143935,1.2689,1.28581,1.26044,0.0199002,0.167437,0.055429,0.105051,0.0585397,0.0259672,0
42-43.sub-CC00097XX16.ses-33701.R79,4.0,116.567,47.4502,2.45661,131.673,0.885276,71.75,32.75,39.0,1030.0,2.77365,1.25,3.17712,0.75,1.85509,14.4151,0.5,0.918559,5.30144,0.103339,0.160862,0.762754,0.20726,1.09856,1.32409,0.985802,0.0484336,0.526982,0.221834,0.308769,0.139955,0.0442554,0,Left,3.0,1.5,211.667,156.667,80.6667,0.0135431,0.0210817,0.885518,0.019091,1.15349,1.17773,1.14136,0.0239861,0.138381,0.0511116,0.0814059,0.0406871,0.0151581,0,2.0,1.0,196.5,63.5,85.0,0.0134132,0.0208795,0.864414,0.018567,0.995126,1.01535,0.985013,0.0574396,0.0922284,0.0368919,0.0539513,0.0254949,0.00880655,0
42-43.sub-CC00108XX09.ses-36800.R72,6.0,81.4709,34.0303,2.39407,60.3466,1.35005,116.625,41.625,75.0,2021.5,16.2255,3.0,5.85022,1.5,4.00319,33.5638,1.5,12.2223,312.869,0.091429,0.111734,0.806459,0.113984,1.28644,1.41852,1.2204,0.041966,0.499063,0.193562,0.304105,0.150209,0.05435,0,Left,6.0,3.0,211.667,139.167,86.3333,0.010582,0.0129321,0.953708,0.00958169,1.41486,1.4269,1.40885,0.0165516,0.181793,0.0577676,0.116567,0.0670857,0.0310598,0,6.0,3.0,197.5,74.5,90.1667,0.00968026,0.0118302,0.948668,0.00980719,1.30293,1.31669,1.29604,0.0193265,0.13585,0.0432159,0.087938,0.050834,0.0236966,0
42-43.sub-CC00117XX10.ses-38200.R76,19.0,69.7564,22.5651,3.09135,35.1822,1.98272,215.375,89.75,125.625,2451.5,18.215,7.0,5.64206,2.75,3.26148,12.152,4.25,14.9535,165.291,0.100567,0.128384,0.856301,0.157792,1.18732,1.36749,1.09724,0.0433225,0.540082,0.21737,0.321383,0.152325,0.0517638,0,Left,11.0,5.5,212.636,140.364,93.4545,0.00972315,0.0124126,1.04074,0.0133002,1.26337,1.27705,1.25653,0.0212375,0.113646,0.035838,0.0744753,0.0435345,0.0206328,0,17.0,8.5,202.706,100.882,93.5294,0.0109906,0.0140306,1.02201,0.0136151,1.41588,1.43373,1.40696,0.0140213,0.197869,0.0638032,0.124624,0.0705648,0.0319926,0
42-43.sub-CC00255XX08.ses-84400.R73,67.0,109.03,20.282,5.37571,41.3711,2.63542,594.75,438.375,156.375,5318.0,7.76992,19.0,5.89119,6.5,3.9276,7.45575,12.5,3.84232,3.71046,0.125635,0.177128,0.888353,0.185003,1.177,1.39608,1.06746,0.0511171,0.601781,0.24629,0.357571,0.167294,0.0557293,0,Left,26.0,13.0,212.692,126.192,59.3462,0.0111411,0.0157074,0.869813,0.0208612,0.689231,0.703665,0.682014,0.0373931,0.0742912,0.0256274,0.0479197,0.0262532,0.0110511,0,50.0,25.0,202.88,90.02,73.74,0.0106035,0.0149495,1.08684,0.0123521,1.11515,1.12848,1.10849,0.0220141,0.118186,0.038212,0.076367,0.0436745,0.0199732,0
42-43.sub-CC00258XX11.ses-84900.R73,15.0,75.5836,29.3367,2.57642,44.9462,1.68165,167.875,91.125,76.75,2229.25,8.16085,4.25,5.58274,3.0,6.72387,47.3443,1.25,1.43698,5.18968,0.0673985,0.0963277,0.89686,0.0956397,1.30612,1.424,1.24717,0.032144,0.501607,0.192902,0.297579,0.145406,0.0520368,0,Left,12.0,6.0,208.75,153.667,93.0,0.0120043,0.0171568,1.03293,0.0160717,1.39472,1.41655,1.38381,0.031355,0.157634,0.0512188,0.101064,0.0576425,0.0265464,0,5.0,2.5,202.6,99.4,73.2,0.0102627,0.0146676,1.00518,0.00965818,1.62382,1.63918,1.61613,0.0095589,0.243311,0.0751617,0.156196,0.0911585,0.0429468,0
42-43.sub-CC00272XX09.ses-117900.R75,13.0,87.1392,24.604,3.54167,49.8051,1.74961,209.5,57.75,151.75,3129.75,20.8016,5.25,6.5344,2.75,9.83363,110.47,2.5,10.968,151.17,0.109464,0.129625,0.972912,0.154744,1.22701,1.40551,1.13776,0.0455471,0.537122,0.215791,0.322824,0.154456,0.0535179,0,Left,11.0,5.5,209.545,139.182,85.8182,0.00976976,0.0115691,1.11234,0.0108895,1.27816,1.29137,1.27155,0.0231334,0.128941,0.0406112,0.0837537,0.0486987,0.0228269,0,10.0,5.0,202.2,95.1,76.5,0.00982435,0.0116337,1.17452,0.0089793,1.39562,1.40811,1.38937,0.0150353,0.162169,0.0503743,0.105104,0.0617514,0.0296945,0
42-43.sub-CC00298XX19.ses-94700.R77,4.0,95.5638,27.4929,3.47595,78.0565,1.22429,112.5,0.0,112.5,2097.5,12.1981,2.0,5.70655,1.0,4.2408,56.4995,1.0,7.9573,198.921,0.103202,0.152338,0.855966,0.152851,1.21718,1.38912,1.13121,0.044952,0.545745,0.219155,0.327091,0.155963,0.053357,0,Left,4.0,2.0,212.75,146.25,90.0,0.011376,0.0167923,0.931214,0.0132337,1.21855,1.23366,1.21099,0.0324848,0.115096,0.0400978,0.0715828,0.0384746,0.0160971,0,4.0,2.0,204.75,93.5,79.5,0.0111188,0.0164127,0.850237,0.00842245,1.26597,1.27835,1.25979,0.0217241,0.115513,0.0372849,0.0755036,0.0437654,0.0207512,0
