,number of tracts,mean length(mm),span(mm),curl,elongation,diameter(mm),volume(mm^3),trunk volume(mm^3),branch volume(mm^3),total surface area(mm^2),total radius of end regions(mm),total area of end regions(mm^2),irregularity,area of end region 1(mm^2),radius of end region 1(mm),irregularity of end region 1,area of end region 2(mm^2),radius of end region 2(mm),irregularity of end region 2,qa,nqa,jdet,dti_fa,md,ad,rd,gfa,iso,rdi,nrdi02L,nrdi04L,nrdi06L,odf,laterality,r1_voxel counts,r1_volume (mm^3),r1_center x,r1_center y,r1_center z,r1_qa,r1_nqa,r1_jdet,r1_dti_fa,r1_md,r1_ad,r1_rd,r1_gfa,r1_iso,r1_rdi,r1_nrdi02L,r1_nrdi04L,r1_nrdi06L,r1_odf,r2_voxel counts,r2_volume (mm^3),r2_center x,r2_center y,r2_center z,r2_qa,r2_nqa,r2_jdet,r2_dti_fa,r2_md,r2_ad,r2_rd,r2_gfa,r2_iso,r2_rdi,r2_nrdi02L,r2_nrdi04L,r2_nrdi06L,r2_odf
41-42.sub-CC00217XX11.ses-73700.R68,221.0,67.8415,35.3905,1.91694,14.0829,4.81731,1236.5,16.875,1219.62,8123.0,20.5729,50.5,7.91164,23.5,7.59084,7.70303,27.0,12.9821,19.6098,0.089991,0.101468,0.89574,0.106213,1.26253,1.38594,1.20082,0.0490698,0.43713,0.214268,0.338609,0.167734,0.0607448,0.447678,Left,94.0,47.0,200.351,94.3511,113.968,0.0120624,0.0136009,1.12198,0.0123578,1.08596,1.09761,1.08013,0.0815694,0.0744024,0.0310172,0.0608682,0.0346733,0.0160832,0.305591,108.0,54.0,151.704,113.435,157.639,0.0105738,0.0119224,1.21576,0.0103023,1.21237,1.22347,1.20682,0.0362605,0.121641,0.0478289,0.0973897,0.056343,0.0264203,0.307442
41-42.sub-CC00217XX11.ses-73700.R69,183.0,63.6462,35.4386,1.79596,13.0783,4.86656,1183.88,101.25,1082.62,8610.25,22.9593,46.25,8.84854,16.25,10.54,21.4773,30.0,12.4193,16.1519,0.0861323,0.0951633,0.919445,0.0946922,1.29735,1.40868,1.24169,0.046657,0.432855,0.209639,0.336417,0.168316,0.0618897,0.447678,Left,65.0,32.5,197.354,94.2,116.646,0.0117661,0.0129998,1.14581,0.0100216,1.26906,1.28114,1.26303,0.0401153,0.111002,0.0434931,0.0901884,0.0527596,0.0252728,0.305591,120.0,60.0,145.867,109.267,158.592,0.0108995,0.0120423,1.24121,0.00965105,1.19271,1.20362,1.18726,0.058339,0.100141,0.0391845,0.081623,0.0477869,0.0228318,0.307442
41-42.sub-CC00270XX07.ses-88600.R73,82.0,68.4666,43.099,1.58859,18.4083,3.71934,743.875,38.75,705.125,7555.75,22.9906,28.5,9.4446,14.5,8.5548,15.8563,14.0,14.4358,46.7633,0.101693,0.122631,0.92456,0.10065,1.2683,1.38993,1.20748,0.0559012,0.458935,0.224797,0.35875,0.17894,0.0656113,0.447678,Left,58.0,29.0,196.052,73.569,104.207,0.0119583,0.0144205,0.984582,0.0135495,0.587534,0.596638,0.582982,0.188879,0.0379521,0.0194633,0.03289,0.0170054,0.00684874,0.305591,56.0,28.0,128.964,84.3214,153.607,0.0111056,0.0133921,1.21828,0.0105996,1.11223,1.12263,1.10703,0.0523782,0.0852679,0.033713,0.0705443,0.0415816,0.0203116,0.307442
41-42.sub-CC00300XX03.ses-96000.R74,148.0,67.4015,50.2089,1.34242,15.532,4.33951,996.875,110.375,886.5,9191.5,28.2695,40.5,10.0029,18.75,15.7035,41.3182,21.75,12.5659,22.8077,0.103641,0.130393,0.727371,0.121734,1.2217,1.36646,1.14931,0.0622271,0.396827,0.198855,0.311564,0.153558,0.0553058,0.447678,Left,75.0,37.5,201.56,86.8133,97.92,0.0114662,0.0144259,0.798884,0.0134791,0.742784,0.753458,0.737447,0.0896231,0.0681604,0.0310163,0.0540711,0.0287004,0.0118702,0.305591,87.0,43.5,125.782,100.471,158.0,0.0118138,0.0148633,1.10819,0.0113106,1.20572,1.21849,1.19934,0.0334456,0.10805,0.0441338,0.0863816,0.0490228,0.0224597,0.307442
41-42.sub-CC00304XX07.ses-111600.R71,120.0,67.2362,42.2607,1.59099,15.3617,4.37687,1011.62,28.5,983.125,9399.5,30.238,39.75,10.1669,14.5,15.0551,49.1078,25.25,15.1828,28.681,0.0934044,0.123016,0.804955,0.0988204,1.32632,1.44845,1.26525,0.047231,0.471961,0.22896,0.366618,0.18341,0.06777,0.447678,Left,58.0,29.0,195.914,82.8103,108.569,0.0114402,0.015067,0.950783,0.0098293,1.17801,1.18967,1.17218,0.0487618,0.112075,0.0434473,0.0912819,0.0540101,0.0266424,0.305591,101.0,50.5,131.356,101.99,158.158,0.0113058,0.01489,1.04597,0.00911633,1.22659,1.23709,1.22134,0.0688155,0.114038,0.045424,0.0926856,0.0539224,0.025809,0.307442
41-42.sub-CC00319XX14.ses-117300.R74,150.0,67.6521,45.3678,1.49119,14.0918,4.80083,1224.62,0.0,1224.62,11080.8,35.1499,36.75,10.8598,22.5,16.1926,36.6101,14.25,18.9573,79.2296,0.11131,0.13443,0.785416,0.138343,1.17763,1.3341,1.0994,0.0577971,0.450669,0.229542,0.349452,0.168883,0.0589465,0.447678,Left,90.0,45.0,199.978,96.4889,106.144,0.0109391,0.0132113,0.858961,0.0105503,0.954173,0.96405,0.949234,0.048362,0.0954456,0.0382066,0.0774109,0.0447347,0.0210377,0.305591,57.0,28.5,139.421,107.281,159.333,0.0158229,0.0191096,0.660107,0.0108815,0.785844,0.798817,0.779357,0.0497922,0.0674973,0.0313117,0.0552928,0.0300367,0.0141012,0.307442
41-42.sub-CC00332XX11.ses-105700.R74,27.0,77.2877,51.899,1.48919,27.392,2.82154,483.25,0.0,483.25,6525.0,34.4211,12.0,9.52433,6.25,10.9237,59.98,5.75,23.4975,301.664,0.0933498,0.111614,0.93343,0.108558,1.25197,1.38762,1.18414,0.0556973,0.410972,0.203194,0.318167,0.156963,0.0569209,0.447678,Left,25.0,12.5,201.76,84.16,96.6,0.0114432,0.0136821,0.915157,0.00941605,0.841446,0.851397,0.83647,0.0614651,0.0568469,0.0238417,0.0478767,0.0278008,0.0135019,0.305591,23.0,11.5,122.391,92.087,154.478,0.0107054,0.0127999,1.21004,0.0115271,0.785935,0.795708,0.781049,0.131376,0.0399735,0.0176496,0.034212,0.01933,0.00881848,0.307442
41-42.sub-CC00339XX18.ses-107200.R74,31.0,64.685,43.1102,1.50045,22.8255,2.83389,408.0,0.0,408.0,4930.25,31.5903,13.0,8.56115,6.0,14.4013,108.593,7.0,17.189,132.603,0.106922,0.128372,0.790285,0.13995,1.23974,1.41189,1.15367,0.0573839,0.445976,0.223494,0.346172,0.169261,0.0601394,0.447678,Left,24.0,12.0,198.083,95.75,116.667,0.0109071,0.0130952,0.941026,0.0176,0.509068,0.519784,0.503711,0.08712,0.0485636,0.0230374,0.0396809,0.0208058,0.00829834,0.305591,28.0,14.0,131.821,119.607,159.929,0.0126878,0.0152331,1.23615,0.0145608,1.10617,1.12118,1.09866,0.0469163,0.111414,0.046407,0.0886407,0.0495139,0.0219789,0.307442
41-42.sub-CC00347XX18.ses-109600.R71,3.0,79.0469,54.267,1.45663,86.1646,0.917394,52.25,39.375,12.875,863.0,12.8711,1.25,3.78809,0.5,0.53033,1.76715,0.75,12.3408,637.935,0.0830954,0.07786,0.78818,0.0765691,1.28601,1.37329,1.24237,0.0447663,0.413516,0.19841,0.32487,0.164945,0.0624524,0.447678,Left,2.0,1.0,201.0,76.5,88.5,0.015503,0.0145263,0.457254,0.0143099,0.650541,0.664963,0.64333,0.0223848,0.0764977,0.0337414,0.0626927,0.03483,0.015771,0.305591,3.0,1.5,120.667,95.6667,157.667,0.0106514,0.00998033,1.14497,0.00985673,1.0861,1.09675,1.08077,0.0319482,0.0856653,0.0333718,0.0706319,0.0417596,0.0203153,0.307442
41-42.sub-CC00347XX18.ses-109600.R73,27.0,62.3862,33.7448,1.84876,32.7432,1.90532,177.875,23.125,154.75,2045.5,12.1095,7.5,5.47763,1.5,0.701913,1.03187,6.0,11.4076,68.1379,0.121729,0.115461,0.747596,0.153268,1.17106,1.34908,1.08204,0.0602279,0.472859,0.242345,0.367101,0.176784,0.0613322,0.447678,Left,6.0,3.0,197.667,105.167,127.5,0.0123403,0.0117049,0.866074,0.0160266,0.881343,0.892244,0.875892,0.0763737,0.0542188,0.022217,0.0469219,0.0277163,0.0134773,0.305591,24.0,12.0,149.542,130.125,162.833,0.0128196,0.0121595,1.05014,0.0118436,0.976766,0.987741,0.971279,0.0592162,0.112324,0.0478908,0.0888446,0.0487485,0.0209878,0.307442
41-42.sub-CC00348XX19.ses-110200.R70,5.0,66.6394,46.7406,1.42573,52.6804,1.26497,83.75,21.875,61.875,1244.75,27.5308,2.25,4.70023,1.25,14.4031,521.377,1.0,13.1277,541.41,0.102425,0.106743,0.747393,0.098045,1.29643,1.42111,1.23409,0.0524976,0.461854,0.225077,0.359963,0.179697,0.0658452,0.447678,Left,5.0,2.5,202.0,83.0,86.8,0.0105893,0.0110358,0.696429,0.011667,0.674386,0.683268,0.669945,0.0625651,0.0536319,0.0249422,0.042976,0.0227594,0.00952644,0.305591,4.0,2.0,133.75,79.5,150.0,0.0130464,0.0135963,1.05675,0.00853242,1.28005,1.29084,1.27466,0.0422167,0.101383,0.0401168,0.0831091,0.0486912,0.0235262,0.307442
41-42.sub-CC00357XX11.ses-113900.R71,288.0,73.5408,56.2282,1.3079,13.0687,5.62727,1829.0,335.375,1493.62,15895.5,23.4679,70.75,12.2264,34.75,11.6853,12.3446,36.0,11.7826,12.1152,0.0951115,0.121358,0.771314,0.107076,1.2161,1.34539,1.15146,0.0526586,0.428216,0.212783,0.330759,0.162446,0.0586079,0.447678,Left,139.0,69.5,201.554,81.4604,90.9928,0.00910583,0.0116186,0.595079,0.00986402,0.646396,0.654607,0.64229,0.0451934,0.0589984,0.0241434,0.0483218,0.0279622,0.0134458,0.305591,144.0,72.0,122.257,104.389,161.715,0.0113169,0.0144399,1.16963,0.014899,1.01285,1.02718,1.00568,0.0501925,0.0831358,0.033512,0.0678803,0.0396895,0.0195823,0.307442
41-42.sub-CC00357XX11.ses-113900.R74,135.0,73.8558,50.4087,1.46514,16.679,4.42807,1137.38,118.125,1019.25,10392.0,22.4883,40.25,10.1146,22.0,13.3405,25.4139,18.25,9.14776,14.4051,0.103133,0.125459,0.809614,0.114312,1.28685,1.43064,1.21496,0.0573618,0.425553,0.21212,0.332203,0.163851,0.059337,0.447678,Left,88.0,44.0,200.307,85.8409,98.9659,0.00968005,0.0117755,0.756936,0.00717601,0.928831,0.937656,0.924419,0.0538567,0.0741661,0.0292445,0.0608666,0.035826,0.0175165,0.305591,73.0,36.5,127.192,103.918,160.822,0.0111285,0.0135375,1.24703,0.00974621,1.26737,1.27997,1.26108,0.0492428,0.116839,0.0449358,0.0952362,0.0565134,0.0278835,0.307442
41-42.sub-CC00364XX10.ses-115200.R70,165.0,62.8335,41.7023,1.50672,16.0297,3.91981,758.25,123.375,634.875,7874.5,29.6704,35.25,10.1769,8.0,16.3365,104.804,27.25,13.3339,20.4973,0.0780112,0.0857177,0.777642,0.0831522,1.29586,1.39539,1.24609,0.0458979,0.409396,0.196745,0.318082,0.159859,0.0591179,0.447678,Left,32.0,16.0,196.969,81.875,106.594,0.0106318,0.0116821,0.920933,0.0121312,0.916581,0.9269,0.911421,0.0674002,0.0640392,0.0274689,0.0520155,0.0290016,0.0129542,0.305591,109.0,54.5,135.697,84.6697,152.541,0.0115623,0.0127044,0.987989,0.0129455,0.930854,0.943041,0.92476,0.0681471,0.0812749,0.034685,0.0652345,0.0361133,0.0157995,0.307442
41-42.sub-CC00366XX12.ses-116300.R67,209.0,60.7909,45.9081,1.32419,12.2502,4.96242,1175.75,298.5,877.25,9479.25,19.6683,50.5,10.0021,25.25,9.09952,10.3021,25.25,10.5687,13.8974,0.0839679,0.0979719,1.09051,0.0607257,1.32721,1.40072,1.29045,0.0475799,0.424952,0.199024,0.3359,0.173387,0.0667501,0.447678,Left,101.0,50.5,203.079,94.1584,106.287,0.0102811,0.0119957,1.10619,0.00789952,0.972732,0.980531,0.968833,0.0633078,0.0652282,0.0258573,0.055037,0.0326472,0.0160064,0.305591,101.0,50.5,131.267,108.495,159.574,0.0252547,0.0294664,0.998889,0.0219667,0.788373,0.820074,0.772522,0.0331041,0.165252,0.0788597,0.123793,0.0617619,0.0236662,0.307442
41-42.sub-CC00380XX10.ses-121200.R69,165.0,70.08,43.1158,1.62539,13.2407,5.29276,1541.88,0.0,1541.88,13730.8,42.5698,48.75,11.7833,27.75,18.0971,37.0769,21.0,24.4727,89.5973,0.0884129,0.100643,0.810827,0.101005,1.27414,1.39137,1.21554,0.0508011,0.433558,0.211538,0.337914,0.168568,0.0617005,0.447678,Left,111.0,55.5,196.721,75.4685,94.8108,0.0118222,0.0134576,0.941179,0.0146995,0.673714,0.684901,0.66812,0.116816,0.0491623,0.0232979,0.0401578,0.0212588,0.00887032,0.305591,84.0,42.0,138.667,94.8214,151.798,0.011257,0.0128142,1.10915,0.0114298,1.25445,1.26809,1.24763,0.0305185,0.12048,0.0480064,0.0961147,0.0551508,0.025592,0.307442
41-42.sub-CC00383XX13.ses-121800.R74,13.0,59.8505,29.0261,2.06196,33.6448,1.77889,148.75,0.0,148.75,2318.0,22.9408,4.75,6.9302,2.25,15.0411,315.884,2.5,7.89967,78.4202,0.0910673,0.10757,0.777281,0.0895322,1.261,1.36612,1.20843,0.0581557,0.419241,0.203703,0.329831,0.166027,0.0616949,0.447678,Left,9.0,4.5,154.333,105.444,154.444,0.0115288,0.0136181,1.11135,0.0139262,0.960626,0.971118,0.955379,0.08394,0.0874747,0.0342146,0.0724411,0.0429194,0.0210489,0.305591,10.0,5.0,196.5,86.6,114.6,0.00907941,0.0107248,0.955842,0.00816715,0.844313,0.851148,0.840896,0.130673,0.060477,0.0227523,0.0522225,0.0321613,0.0166808,0.307442
41-42.sub-CC00397XX19.ses-122700.R70,523.0,59.6632,35.9195,1.66103,7.98329,7.47351,2617.25,197.125,2420.12,20990.2,40.0905,135.0,14.9843,61.5,20.3502,21.155,73.5,19.7403,16.656,0.0864661,0.142359,0.950775,0.133346,1.25712,1.41635,1.1775,0.0574405,0.338055,0.169569,0.265053,0.130433,0.0468666,0.447678,Left,246.0,123.0,193.78,90.3496,104.72,0.0111788,0.0184049,1.14099,0.0120292,1.36136,1.37637,1.35385,0.0222053,0.148974,0.0596915,0.116983,0.0662905,0.0300845,0.305591,294.0,147.0,142.493,112.061,157.949,0.0109484,0.0180255,1.19238,0.0119542,1.25946,1.27351,1.25244,0.033108,0.113752,0.045641,0.0907499,0.0518383,0.0238293,0.307442
41-42.sub-CC00408XX12.ses-125500.R62,307.0,59.2353,40.0839,1.47778,10.2135,5.79969,1564.88,296.25,1268.62,11212.0,24.7907,69.25,10.3884,24.0,10.3787,14.1001,45.25,14.412,14.4205,0.0922815,0.109924,0.903427,0.0854371,1.28298,1.38898,1.22997,0.0501508,0.441831,0.212653,0.344622,0.173508,0.0644017,0.447678,Left,96.0,48.0,201.635,102.885,116.115,0.0114107,0.0135922,0.950601,0.0131938,0.734958,0.745928,0.729473,0.0958456,0.0574814,0.0254178,0.0470299,0.0257927,0.0111341,0.305591,181.0,90.5,139.365,119.934,161.315,0.0115603,0.0137704,1.19453,0.0111524,1.08597,1.09769,1.08011,0.0393039,0.122119,0.0493907,0.0968293,0.0549911,0.0251784,0.307442
41-42.sub-CC00409XX13.ses-125600.R71,61.0,66.4559,43.6685,1.52183,18.8644,3.52283,647.75,0.0,647.75,7448.75,30.7423,23.25,10.1276,13.25,10.4719,26.0007,10.0,20.2704,129.084,0.0553486,0.097027,1.0275,0.0514854,1.20517,1.26721,1.17416,0.0376275,0.396145,0.189518,0.298646,0.148793,0.0560465,0.447678,Left,53.0,26.5,201.075,84.8113,105.566,0.00989984,0.0173546,1.07435,0.00954309,0.748067,0.756872,0.743665,0.0308905,0.0959158,0.0378244,0.0772704,0.044946,0.0214284,0.305591,40.0,20.0,136.2,95.75,157.0,0.0108751,0.0190643,1.10508,0.0160092,0.410106,0.419952,0.405184,0.107713,0.0204212,0.0122482,0.0176875,0.00883435,0.00429222,0.307442
41-42.sub-CC00410XX06.ses-125800.R71,296.0,63.8601,45.8491,1.39283,11.5411,5.53328,1535.62,393.125,1142.5,12677.8,22.9033,70.75,11.4204,22.5,6.864,6.57842,48.25,16.0393,16.7503,0.0921696,0.109537,0.832796,0.091908,1.28949,1.40382,1.23233,0.0504191,0.447725,0.217857,0.34733,0.172986,0.0630832,0.447678,Left,90.0,45.0,204.311,94.2667,103.322,0.0110544,0.0131375,0.825859,0.0114972,0.804646,0.8153,0.799319,0.1022,0.0527672,0.0236836,0.0433664,0.0239457,0.010843,0.305591,193.0,96.5,133.99,94.9326,156.653,0.0110205,0.0130972,1.1278,0.00930314,1.09569,1.1059,1.09058,0.0594616,0.0690217,0.0282249,0.057462,0.0336758,0.0166732,0.307442
41-42.sub-CC00417XX13.ses-129000.R74,19.0,65.6725,45.753,1.43537,29.4351,2.2311,256.75,21.375,235.375,3602.25,28.4837,8.5,7.82568,4.5,16.3542,186.721,4.0,12.1296,115.553,0.154777,0.184702,0.833251,0.197721,1.15948,1.38741,1.04552,0.067944,0.523111,0.278005,0.40605,0.190639,0.0636255,0.447678,Left,18.0,9.0,197.056,98.1111,116.0,0.0119024,0.0142036,0.99977,0.011927,0.779741,0.790189,0.774517,0.176258,0.053065,0.0264712,0.0458927,0.0243195,0.0101142,0.305591,16.0,8.0,129.25,128.5,165.125,0.0197139,0.0235254,1.11685,0.018799,1.0188,1.03896,1.00871,0.0623253,0.135418,0.0618438,0.104798,0.0548823,0.0225216,0.307442
41-42.sub-CC00424XX12.ses-129400.R78,10.0,66.2959,39.5656,1.67559,44.5127,1.48937,115.5,0.0,115.5,1566.25,16.7077,3.75,5.04919,2.0,13.2321,275.029,1.75,3.47558,21.6854,0.133731,0.147274,0.821809,0.17638,1.2128,1.40403,1.11718,0.0638624,0.514286,0.267422,0.403363,0.193684,0.0669039,0.447678,Left,8.0,4.0,196.0,98.5,122.75,0.0105318,0.0115983,0.956673,0.0108631,1.03656,1.04739,1.03114,0.0605601,0.0681089,0.0266816,0.05712,0.0340124,0.0167968,0.305591,7.0,3.5,124.714,86.7143,157.571,0.0149243,0.0164356,1.11231,0.0145377,0.990635,1.00179,0.985058,0.112698,0.0410576,0.0169693,0.0391058,0.0241582,0.0126392,0.307442
41-42.sub-CC00440XX12.ses-132200.R75,29.0,70.6806,47.2886,1.49466,25.3149,2.79205,432.75,0.0,432.75,5734.75,20.7777,11.0,9.24998,5.25,8.52114,43.4496,5.75,12.2566,82.0769,0.0947867,0.106756,0.768601,0.0917631,1.28377,1.39679,1.22725,0.0500743,0.436013,0.212526,0.340116,0.170008,0.0626373,0.447678,Left,21.0,10.5,198.476,84.9524,109.286,0.0095612,0.0107685,0.791877,0.0105076,0.915821,0.92527,0.911096,0.0626588,0.0750369,0.0298733,0.0613135,0.0358913,0.0174741,0.305591,23.0,11.5,119.826,98.1304,158.522,0.0111611,0.0125705,1.09165,0.00924242,1.0992,1.10874,1.09443,0.0679815,0.0871687,0.0346618,0.0715929,0.041962,0.0203673,0.307442
41-42.sub-CC00441XX13.ses-132902.R73,58.0,52.127,30.9305,1.6853,19.2086,2.71373,301.5,70.875,230.625,3571.0,20.8647,16.75,8.03544,11.75,11.6977,36.5856,5.0,9.167,52.8001,0.113321,0.12536,0.833501,0.133446,1.26742,1.43143,1.18543,0.0544473,0.461349,0.230479,0.35925,0.17659,0.0635431,0.447678,Left,47.0,23.5,148.745,126.404,163.043,0.0114566,0.0126737,1.17426,0.00883474,1.40798,1.42095,1.40149,0.0174688,0.170514,0.0647897,0.13651,0.0804269,0.0388182,0.305591,20.0,10.0,187.95,92.0,128.65,0.0107818,0.0119273,0.953037,0.0113178,1.12504,1.13633,1.11939,0.0425652,0.11534,0.0436335,0.0935559,0.0557298,0.0274891,0.307442
41-42.sub-CC00457XX12.ses-138601.R72,1.0,73.0124,42.8239,1.70495,114.053,0.640163,23.5,23.5,0.0,467.5,0.0,0.5,3.18379,0.25,0.0,0.0,0.25,0.0,0.0,0.0722305,0.0835143,0.898935,0.0696694,1.25061,1.32652,1.21265,0.0541955,0.354984,0.168485,0.282209,0.145005,0.0554437,0.447678,Left,1.0,0.5,193.0,66.0,107.0,0.00711495,0.00822644,0.899697,0.0124079,0.595452,0.602268,0.592044,0.065051,0.047488,0.0185371,0.0400683,0.023838,0.0115658,0.305591,1.0,0.5,127.0,86.0,158.0,0.0120709,0.0139565,1.14059,0.00786322,1.31044,1.31928,1.30603,0.0427909,0.0781094,0.0294183,0.0681039,0.0420341,0.0217915,0.307442
41-42.sub-CC00458XX13.ses-138900.R77,58.0,69.2987,49.7871,1.3919,22.4522,3.0865,518.5,26.625,491.875,5723.5,32.5006,21.0,8.51765,11.0,16.7094,79.74,10.0,15.7913,78.3402,0.11281,0.128781,0.703757,0.110283,1.20355,1.33463,1.13801,0.0580452,0.473949,0.23763,0.368808,0.180654,0.0644861,0.447678,Left,44.0,22.0,199.25,76.7727,91.5227,0.00931814,0.0106373,0.652881,0.0102332,0.544446,0.551342,0.540998,0.0855839,0.0313696,0.0158233,0.0276858,0.0149907,0.00674675,0.305591,40.0,20.0,123.925,82.1,152.5,0.0117256,0.0133856,0.890855,0.0115187,0.800418,0.80968,0.795787,0.0886839,0.0682592,0.0289368,0.0557431,0.0314497,0.0143885,0.307442
41-42.sub-CC00467XX14.ses-139000.R74,136.0,63.165,44.5752,1.41704,18.1609,3.47807,600.125,178.625,421.5,4801.5,13.4168,29.75,6.95686,16.75,5.89071,6.50834,13.0,7.52613,13.6883,0.0885835,0.118922,0.871911,0.0943335,1.28506,1.39937,1.22792,0.0472306,0.43503,0.209789,0.338474,0.169934,0.0628138,0.447678,Left,67.0,33.5,198.09,81.3284,99.3731,0.0107074,0.0143745,1.01719,0.0101172,1.36451,1.37868,1.35743,0.0122397,0.202415,0.0792004,0.157998,0.0902085,0.0411379,0.305591,52.0,26.0,123.038,57.6154,140.038,0.0130646,0.017539,1.13047,0.0116039,1.18103,1.1952,1.17395,0.0303997,0.135087,0.0534933,0.10855,0.063242,0.0306826,0.307442
41-42.sub-CC00469XX16.ses-139200.R73,111.0,50.4673,24.61,2.05069,12.5631,4.0171,639.625,0.0,639.625,6818.75,31.2264,30.25,10.7061,8.5,14.8167,81.1403,21.75,16.4097,38.8949,0.116158,0.132351,0.847909,0.142573,1.23499,1.39442,1.15527,0.0529191,0.511512,0.258608,0.397986,0.193672,0.0681969,0.447678,Left,34.0,17.0,192.912,102.0,126.206,0.0127288,0.0145032,1.03228,0.012224,1.22036,1.23464,1.21322,0.0271075,0.16339,0.0672465,0.127157,0.0704865,0.0307263,0.305591,87.0,43.5,149.759,125.966,160.218,0.0154319,0.0175831,0.990263,0.0141771,1.04461,1.06173,1.03604,0.0255222,0.137646,0.0573052,0.108582,0.0605019,0.0269091,0.307442
41-42.sub-CC00472XX11.ses-140000.R73,3.0,71.0457,51.5372,1.37853,67.6041,1.05091,61.625,21.75,39.875,1041.5,5.58276,1.5,4.44025,0.75,1.49976,9.42173,0.75,4.083,69.831,0.135761,0.167744,0.771963,0.184871,1.1651,1.38152,1.05689,0.0644618,0.515513,0.269404,0.397101,0.187836,0.0636796,0.447678,Left,3.0,1.5,206.667,106.0,109.333,0.011821,0.0146058,1.05196,0.013577,0.538587,0.548871,0.533445,0.123105,0.0387013,0.0186697,0.032212,0.0169861,0.00693403,0.305591,3.0,1.5,122.667,124.0,165.333,0.011686,0.014439,1.21606,0.0168962,0.859605,0.874578,0.852119,0.117012,0.0319431,0.01482,0.028476,0.0159503,0.00710544,0.307442
41-42.sub-CC00481XX12.ses-141800.R76,54.0,66.426,46.5238,1.42779,22.211,2.99068,466.625,78.375,388.25,4423.0,17.8831,13.75,7.08694,6.5,9.56664,44.2339,7.25,8.31643,29.9699,0.0884332,0.119898,0.831127,0.106683,1.27406,1.39783,1.21216,0.0524768,0.402046,0.199058,0.313954,0.155486,0.0565371,0.447678,Left,26.0,13.0,198.0,86.6154,112.5,0.0110538,0.0149867,0.936058,0.0129916,0.816335,0.826776,0.811114,0.0662311,0.0713813,0.0292289,0.0582904,0.0333459,0.0153466,0.305591,29.0,14.5,120.345,100.31,159.207,0.011136,0.0150982,1.2545,0.0118743,0.900111,0.909603,0.895364,0.0612809,0.0545951,0.0216833,0.0473931,0.0285445,0.0143701,0.307442
41-42.sub-CC00483XX14.ses-144200.R77,47.0,64.6305,42.9573,1.50453,19.3294,3.34364,567.5,19.5,548.0,6209.0,18.8,15.5,9.14566,8.0,9.61937,36.3373,7.5,9.18068,35.3052,0.107972,0.121851,0.822036,0.130769,1.27214,1.42892,1.19375,0.0536387,0.460195,0.230085,0.357645,0.175422,0.0628361,0.447678,Left,32.0,16.0,199.531,90.8438,107.938,0.0108974,0.0122982,1.06177,0.0105027,1.29672,1.30918,1.29048,0.023985,0.173679,0.0677502,0.136954,0.0789644,0.0368633,0.305591,30.0,15.0,125.3,75.7,149.167,0.0122087,0.0137781,1.35013,0.0101021,1.36239,1.37548,1.35585,0.0300884,0.134319,0.051252,0.109444,0.0650191,0.0319177,0.307442
41-42.sub-CC00484XX15.ses-142700.R77,78.0,68.283,44.7087,1.52729,17.8362,3.82833,786.0,40.5,745.5,9051.0,31.3954,27.0,11.0211,12.0,10.1531,26.9878,15.0,21.2423,94.5061,0.102703,0.119526,0.690986,0.132235,1.21887,1.37185,1.14238,0.0533742,0.451426,0.2287,0.347167,0.16749,0.0583709,0.447678,Left,48.0,24.0,197.708,78.7292,97.4583,0.0109226,0.0127116,0.806258,0.0107803,0.974107,0.983792,0.969265,0.0500438,0.0930389,0.0377511,0.0752424,0.0431425,0.0201078,0.305591,60.0,30.0,127.233,81.25,149.083,0.0105746,0.0123065,0.918803,0.00980637,1.0792,1.08905,1.07428,0.0775628,0.0792312,0.0315616,0.0652608,0.0382337,0.0185043,0.307442
41-42.sub-CC00497XX20.ses-144500.R72,104.0,73.865,47.2026,1.56485,19.0345,3.88059,873.625,98.75,774.875,8127.75,23.8251,24.5,9.02575,12.5,12.2987,38.0155,12.0,11.5264,34.7818,0.0909201,0.107165,0.854543,0.0889236,1.32628,1.43582,1.2715,0.0462919,0.478377,0.230913,0.370805,0.185745,0.0686249,0.447678,Left,50.0,25.0,133.64,88.1,154.64,0.0114731,0.013523,1.14399,0.00942613,1.18868,1.19994,1.18305,0.0604191,0.118649,0.0460962,0.0960181,0.056215,0.0268562,0.305591,48.0,24.0,197.458,71.0833,90.5417,0.0109631,0.0129219,0.895097,0.00904325,0.972736,0.981481,0.968363,0.0927259,0.0546068,0.0230907,0.0460041,0.0263743,0.012307,0.307442
41-42.sub-CC00532XX13.ses-154200.R74,14.0,66.2214,30.0124,2.20647,36.956,1.7919,167.0,0.0,167.0,2538.25,28.8902,4.75,6.80882,2.0,9.56503,143.712,2.75,19.3252,426.643,0.0819577,0.101225,0.758262,0.0763991,1.28266,1.37355,1.23722,0.0413899,0.49525,0.238006,0.379441,0.189027,0.069046,0.447678,Left,8.0,4.0,196.0,76.5,104.75,0.01083,0.013376,0.913993,0.0131556,0.92561,0.937256,0.919787,0.0496127,0.067697,0.0266221,0.0568875,0.0338164,0.0166059,0.305591,11.0,5.5,151.909,74.4545,142.091,0.010272,0.0126868,0.96993,0.0118596,1.02174,1.03363,1.0158,0.0748056,0.0618195,0.0238741,0.0527142,0.031921,0.0162274,0.307442
