,number of tracts,mean length(mm),span(mm),curl,elongation,diameter(mm),volume(mm^3),trunk volume(mm^3),branch volume(mm^3),total surface area(mm^2),total radius of end regions(mm),total area of end regions(mm^2),irregularity,area of end region 1(mm^2),radius of end region 1(mm),irregularity of end region 1,area of end region 2(mm^2),radius of end region 2(mm),irregularity of end region 2,qa,nqa,jdet,dti_fa,md,ad,rd,gfa,iso,rdi,nrdi02L,nrdi04L,nrdi06L,odf,laterality,r1_voxel counts,r1_volume (mm^3),r1_center x,r1_center y,r1_center z,r1_qa,r1_nqa,r1_jdet,r1_dti_fa,r1_md,r1_ad,r1_rd,r1_gfa,r1_iso,r1_rdi,r1_nrdi02L,r1_nrdi04L,r1_nrdi06L,r1_odf,r2_voxel counts,r2_volume (mm^3),r2_center x,r2_center y,r2_center z,r2_qa,r2_nqa,r2_jdet,r2_dti_fa,r2_md,r2_ad,r2_rd,r2_gfa,r2_iso,r2_rdi,r2_nrdi02L,r2_nrdi04L,r2_nrdi06L,r2_odf
39-40.sub-CC00114XX07.ses-37100.R72,1.0,70.5638,64.0346,1.10196,108.364,0.651176,23.5,23.5,0.0,468.0,0.0,0.5,3.24202,0.25,0.0,0.0,0.25,0.0,0.0,0.141592,0.176633,0.7588,0.209689,1.23053,1.47936,1.10611,0.0589317,0.536166,0.279762,0.410397,0.193895,0.0662673,0,Left,1.0,0.5,139.0,147.0,158.0,0.0134367,0.016762,1.25453,0.00977496,1.54591,1.55889,1.53942,0.0165154,0.206178,0.0781444,0.16511,0.0972688,0.0467706,0,1.0,0.5,186.0,82.0,59.0,0.00904974,0.0112894,1.06986,0.00716509,1.67017,1.68021,1.66515,0.00985311,0.209025,0.0751205,0.169309,0.103354,0.0529156,0
39-40.sub-CC00202XX04.ses-67800.R72,1.0,96.1019,76.9502,1.24888,150.871,0.636982,30.625,30.625,0.0,623.25,0.0,0.5,3.24081,0.25,0.0,0.0,0.25,0.0,0.0,0.139532,0.167822,0.767081,0.177793,1.24093,1.45572,1.13354,0.0585823,0.532935,0.275072,0.414964,0.199856,0.0702124,0,Left,1.0,0.5,131.0,152.0,165.0,0.0142502,0.0171394,1.12161,0.00769425,1.48272,1.49248,1.47784,0.0153631,0.260097,0.104048,0.203632,0.115044,0.0516857,0,1.0,0.5,184.0,68.0,47.0,0.00938452,0.0112872,1.09437,0.0118202,0.925911,0.937838,0.919948,0.0443088,0.0479224,0.0191186,0.0410398,0.0245334,0.0122552,0
39-40.sub-CC00413XX09.ses-127100.R65,1.0,107.55,75.1886,1.4304,166.193,0.64714,35.375,35.375,0.0,699.25,0.0,0.5,3.19797,0.25,0.0,0.0,0.25,0.0,0.0,0.112259,0.167774,0.667117,0.123651,1.21195,1.36107,1.13738,0.0440227,0.583407,0.296037,0.438305,0.208291,0.0715917,0,Left,1.0,0.5,147.0,170.0,165.0,0.0155868,0.0232947,0.347799,0.0184921,0.464217,0.479324,0.456664,0.0349384,0.0424369,0.024519,0.0348155,0.0162169,0.00564628,0,1.0,0.5,199.0,78.0,58.0,0.010972,0.0163978,0.509845,0.00723415,0.773991,0.786671,0.767651,0.00956945,0.121964,0.0460322,0.0981263,0.0581407,0.0282697,0
40-41.sub-CC00078XX13.ses-29900.R72,3.0,102.566,83.6388,1.2263,114.291,0.897413,64.875,44.375,20.5,1012.25,1.29356,1.0,3.5006,0.5,0.375,0.883573,0.5,0.918559,5.30144,0.10732,0.169043,0.959913,0.152508,1.21807,1.39919,1.12752,0.0465183,0.544156,0.275248,0.407447,0.193633,0.0666137,0,Left,2.0,1.0,128.0,187.0,156.5,0.0142547,0.022453,1.49214,0.0144733,1.26508,1.28352,1.25586,0.0345132,0.101138,0.0394903,0.0841173,0.0496716,0.0238486,0,2.0,1.0,191.0,75.5,49.5,0.00966123,0.0152177,1.33825,0.00825176,1.28119,1.29196,1.27581,0.0194864,0.120519,0.0452956,0.0975384,0.0580525,0.0283724,0
40-41.sub-CC00223XX09.ses-75900.R69,1.0,79.0555,67.728,1.16725,122.462,0.645549,25.875,25.875,0.0,528.5,0.0,0.5,3.29635,0.25,0.0,0.0,0.25,0.0,0.0,0.154695,0.179525,0.68592,0.21022,1.20384,1.43164,1.08993,0.0637633,0.523356,0.276779,0.406317,0.192009,0.0655499,0,Left,1.0,0.5,132.0,149.0,165.0,0.011567,0.0134236,1.28789,0.00865867,1.54961,1.5624,1.54322,0.0124661,0.223097,0.0835343,0.1785,0.106028,0.0519386,0,1.0,0.5,194.0,85.0,63.0,0.011443,0.0132798,1.14278,0.00710376,1.59172,1.60202,1.58657,0.0118427,0.213955,0.0791487,0.172025,0.103482,0.0522064,0
40-41.sub-CC00306XX09.ses-98700.R63,1.0,83.0725,63.9549,1.29892,132.234,0.628225,25.75,25.75,0.0,529.0,0.0,0.5,3.22651,0.25,0.0,0.0,0.25,0.0,0.0,0.12342,0.149403,0.813795,0.183818,1.22704,1.44086,1.12014,0.0500194,0.547777,0.283801,0.412299,0.1938,0.0662566,0,Left,1.0,0.5,137.0,131.0,163.0,0.015133,0.0183189,1.58416,0.0107731,1.53821,1.55352,1.53056,0.0165086,0.223542,0.0860406,0.178283,0.103999,0.0492787,0,1.0,0.5,195.0,78.0,62.0,0.00804864,0.00974307,1.4353,0.00558417,1.4319,1.4398,1.42796,0.0157428,0.109098,0.039235,0.0902115,0.0557605,0.0292887,0
40-41.sub-CC00377XX15.ses-119800.R71,6.0,95.7288,69.5937,1.37554,70.8198,1.35172,137.375,28.625,108.75,2096.5,16.5273,2.5,5.15721,1.5,12.0062,301.902,1.0,4.5212,64.2179,0.0484102,0.13608,0.70663,0.161626,1.20569,1.39686,1.11011,0.0481422,0.245847,0.125063,0.184347,0.0872778,0.0297398,0,Left,6.0,3.0,129.5,170.333,147.5,0.0127081,0.0357222,0.973804,0.03022,1.32372,1.36168,1.30474,0.0187574,0.155036,0.0691496,0.116421,0.0601984,0.0234902,0,4.0,2.0,174.0,83.25,49.5,0.0119973,0.0337242,0.954444,0.0249045,1.60349,1.63838,1.58604,0.0350186,0.0906579,0.0377507,0.0731304,0.0416794,0.0197626,0
40-41.sub-CC00787XX21.ses-19010.R72,1.0,77.0479,61.9385,1.24394,127.783,0.602957,22.0,22.0,0.0,469.5,0.0,0.5,3.21691,0.25,0.0,0.0,0.25,0.0,0.0,0.0850897,0.141436,0.947518,0.130659,1.31599,1.47624,1.23587,0.0470761,0.404803,0.200731,0.312516,0.153736,0.0557231,0,Left,1.0,0.5,153.0,131.0,162.0,0.0113382,0.0188464,1.42727,0.0118851,1.55729,1.57412,1.54887,0.0173515,0.158899,0.0604954,0.1274,0.0747911,0.0355699,0,1.0,0.5,189.0,78.0,56.0,0.0104204,0.0173208,1.44462,0.00807577,1.67727,1.69173,1.67003,0.013837,0.16908,0.0616396,0.137067,0.083139,0.0421765,0
41-42.sub-CC00113XX06.ses-37200.R74,2.0,85.5445,75.7238,1.12969,100.426,0.851817,48.75,26.875,21.875,834.0,8.83977,1.0,3.64315,0.5,0.53033,1.76715,0.5,8.30944,433.834,0.129349,0.138184,0.816272,0.184825,1.21388,1.43338,1.10413,0.0546767,0.5427,0.279471,0.41083,0.194395,0.0666006,0,Left,2.0,1.0,120.5,178.5,154.0,0.00902453,0.00964091,1.12124,0.0125977,0.769379,0.780003,0.764067,0.0474814,0.0503417,0.0219695,0.0405398,0.0220722,0.00923967,0,2.0,1.0,187.5,85.5,54.5,0.0110524,0.0118073,0.964979,0.00577041,1.62362,1.63289,1.61898,0.0161742,0.152877,0.0546236,0.127015,0.0789226,0.0417945,0
41-42.sub-CC00165XX09.ses-54600.R76,13.0,83.3254,65.4653,1.27282,57.8018,1.44157,136.0,64.0,72.0,1419.75,5.08982,4.0,3.76226,2.25,3.64203,18.5205,1.75,1.44779,3.7629,0.15646,0.183003,0.812887,0.223795,1.18917,1.43923,1.06414,0.0600513,0.568934,0.305535,0.434985,0.201147,0.0666032,0,Left,9.0,4.5,134.111,136.0,167.111,0.0117055,0.0136913,1.24045,0.0118606,1.18549,1.19845,1.179,0.0443579,0.128129,0.0512171,0.102539,0.0587075,0.026988,0,7.0,3.5,192.571,86.5714,61.0,0.0105667,0.0123593,1.19791,0.00732535,1.61089,1.62031,1.60618,0.0151172,0.170352,0.0584214,0.142701,0.0903753,0.0488037,0
41-42.sub-CC00347XX18.ses-109600.R73,1.0,88.0253,78.7952,1.11714,140.531,0.626378,27.125,27.125,0.0,568.75,0.0,0.5,3.28343,0.25,0.0,0.0,0.25,0.0,0.0,0.148708,0.141051,0.836595,0.185043,1.20307,1.41887,1.09517,0.0566802,0.599042,0.31132,0.456102,0.215014,0.072818,0,Left,1.0,0.5,131.0,184.0,158.0,0.0154982,0.0147002,1.01369,0.0181411,1.09147,1.10729,1.08356,0.0351466,0.101066,0.0425207,0.0830888,0.0466652,0.0204365,0,1.0,0.5,188.0,78.0,56.0,0.00772276,0.00732514,1.14287,0.00478059,1.61938,1.62686,1.61564,0.00648177,0.245363,0.0901178,0.194391,0.115886,0.0569234,0
41-42.sub-CC00564XX12.ses-154100.R75,2.0,81.3101,68.0158,1.19546,92.8247,0.875953,49.0,23.875,25.125,779.5,7.54651,1.0,3.4837,0.5,4.5,127.235,0.5,3.04651,58.3158,0.162237,0.206026,0.811958,0.243596,1.12959,1.4022,0.993281,0.065677,0.534238,0.290376,0.406749,0.185736,0.0601474,0,Left,2.0,1.0,133.0,154.0,167.0,0.0300734,0.0381905,0.680496,0.040839,0.667984,0.726773,0.63859,0.0183057,0.175735,0.0901472,0.128986,0.0602578,0.020834,0,2.0,1.0,188.0,87.5,62.5,0.0116216,0.0147584,1.21964,0.00767522,1.57011,1.58205,1.56413,0.0188447,0.172186,0.0653146,0.137008,0.0806461,0.0390277,0
42-43.sub-CC00108XX09.ses-36800.R72,16.0,80.6782,65.4679,1.23233,44.5831,1.80961,207.5,36.25,171.25,2361.25,7.39838,5.5,5.14813,3.75,5.38971,24.336,1.75,2.00867,7.24316,0.134901,0.164861,0.754212,0.203556,1.19855,1.435,1.08032,0.0515011,0.605139,0.250435,0.362936,0.169929,0.0571724,0,Left,15.0,7.5,136.267,140.733,166.0,0.0102694,0.0125501,0.837673,0.013702,0.849213,0.865628,0.841005,0.0118109,0.131377,0.0455818,0.0803243,0.0428942,0.017832,0,7.0,3.5,182.714,85.7143,57.4286,0.0111266,0.0135977,1.05662,0.00738931,1.60191,1.61382,1.59595,0.0114471,0.227691,0.0699436,0.147801,0.0875079,0.0426718,0
42-43.sub-CC00343XX14.ses-108500.R71,15.0,83.5143,63.8799,1.30736,44.9544,1.85776,226.375,0.0,226.375,3117.75,18.2035,6.75,6.39649,3.75,10.0029,83.8245,3.0,8.20059,70.4237,0.126295,0.16816,0.87316,0.205053,1.16402,1.39837,1.04685,0.0502807,0.578203,0.239616,0.342452,0.158691,0.0525087,0,Left,15.0,7.5,148.6,142.133,163.133,0.0118511,0.0157795,1.17902,0.0123801,1.33912,1.35542,1.33097,0.0178176,0.185284,0.0619433,0.114336,0.0624364,0.0264723,0,12.0,6.0,189.333,82.25,57.0,0.0107409,0.0143014,1.25765,0.0115908,1.56246,1.57933,1.55402,0.0119081,0.22454,0.0702304,0.143681,0.0834827,0.0394208,0
42-43.sub-CC00416XX12.ses-128900.R74,8.0,90.7579,76.1547,1.19176,66.1017,1.373,134.375,93.25,41.125,1735.25,2.21964,2.5,4.43257,1.5,1.61287,5.44828,1.0,0.606763,1.15661,0.0606814,0.129391,0.823346,0.132947,1.24641,1.39921,1.17002,0.0394197,0.359218,0.141486,0.215444,0.104211,0.0365225,0,Left,6.0,3.0,143.833,197.667,146.0,0.0110198,0.0234974,0.987705,0.0347397,0.966804,1.00148,0.949467,0.0472961,0.0951407,0.0376264,0.05447,0.0254409,0.00847055,0,4.0,2.0,181.0,81.5,55.0,0.0123536,0.0263415,0.873923,0.0212521,1.43279,1.45795,1.4202,0.0182219,0.163248,0.0561833,0.101097,0.0549755,0.0238742,0
42-43.sub-CC00439XX19.ses-132100.R73,3.0,94.7237,73.9577,1.28078,118.546,0.799047,47.5,38.5,9.0,774.0,6.21708,1.25,3.25507,0.5,0.375,0.883573,0.75,5.84208,142.963,0.10318,0.139582,0.865831,0.168026,1.19779,1.39387,1.09975,0.0448079,0.537907,0.21837,0.320963,0.151672,0.0515657,0,Left,2.0,1.0,125.0,173.5,158.0,0.0102833,0.0139112,1.08403,0.0152086,1.224,1.24022,1.21589,0.0146864,0.188827,0.0657858,0.112655,0.0586841,0.0229323,0,3.0,1.5,186.0,78.6667,62.0,0.0131696,0.0178158,0.956777,0.0165717,1.44227,1.46573,1.43055,0.0148735,0.213622,0.0680239,0.136752,0.0787862,0.0368042,0
42-43.sub-CC00455XX10.ses-137700.R71,6.0,101.397,66.218,1.53126,83.3438,1.21661,117.875,78.75,39.125,1448.5,4.88787,2.25,3.73757,0.75,3.54146,52.5356,1.5,1.34641,3.79676,0.127516,0.187918,0.88867,0.217542,1.13583,1.3779,1.01479,0.054454,0.535145,0.225383,0.318924,0.146585,0.047716,0,Left,3.0,1.5,140.333,145.333,164.667,0.00872647,0.0128601,1.41449,0.00774467,1.39549,1.40546,1.39051,0.013004,0.200351,0.0659517,0.123558,0.0678933,0.0288748,0,6.0,3.0,172.667,92.0,46.8333,0.0104166,0.0153508,1.1811,0.0103257,1.49492,1.51076,1.48699,0.0744138,0.038389,0.0157286,0.0246154,0.0128002,0.00595419,0
42-43.sub-CC00508XX13.ses-148700.R72,1.0,70.0463,58.7297,1.19269,109.835,0.63774,22.375,22.375,0.0,445.75,0.0,0.5,3.17623,0.25,0.0,0.0,0.25,0.0,0.0,0.128881,0.19241,0.790456,0.232639,1.16408,1.43388,1.02919,0.0558657,0.520814,0.218997,0.311822,0.143936,0.0470982,0,Left,1.0,0.5,147.0,136.0,163.0,0.013103,0.0195618,1.42016,0.0141544,1.49525,1.51454,1.48561,0.0157573,0.189942,0.0615308,0.120612,0.0684785,0.0312339,0,1.0,0.5,188.0,86.0,65.0,0.0108668,0.0162233,1.35734,0.00876843,1.48419,1.49778,1.4774,0.00989261,0.246531,0.0827453,0.150217,0.0815368,0.0346101,0
42-43.sub-CC00583XX15.ses-178600.R74,3.0,76.1925,63.3829,1.2021,72.0745,1.05714,66.875,44.25,22.625,1050.5,2.88851,1.5,4.15148,0.75,2.29005,21.9673,0.75,0.598461,1.50024,0.122259,0.181997,0.689399,0.226293,1.17395,1.43819,1.04183,0.0535888,0.53651,0.224732,0.319984,0.147851,0.048672,0,Left,3.0,1.5,137.333,139.333,167.333,0.00992126,0.014769,1.24816,0.0131346,1.44502,1.45879,1.43814,0.0120836,0.193956,0.0653815,0.118567,0.0642126,0.0270373,0,3.0,1.5,183.667,85.6667,61.6667,0.0104945,0.0156224,0.844733,0.0154874,1.50798,1.53007,1.49693,0.0151036,0.176274,0.0553491,0.113832,0.066298,0.0313828,0
42-43.sub-CC00584XX16.ses-178800.R74,19.0,81.8979,69.1138,1.18497,52.2547,1.56728,158.0,43.5,114.5,2007.5,15.2763,6.0,4.97835,4.5,14.5814,148.436,1.5,0.69489,1.01133,0.125196,0.190539,0.793485,0.256041,1.03195,1.30325,0.896293,0.0546719,0.539032,0.231961,0.315626,0.140591,0.043242,0,Left,18.0,9.0,141.611,176.556,157.389,0.010401,0.0158295,1.06543,0.0255762,0.673423,0.690942,0.664663,0.0655167,0.0687732,0.024982,0.043428,0.023027,0.00950039,0,6.0,3.0,184.5,85.3333,64.8333,0.00977277,0.0148734,0.73123,0.00920561,1.60122,1.61585,1.59391,0.0214099,0.111412,0.0353975,0.0734594,0.0433534,0.0213559,0
42-43.sub-CC00675XX16.ses-219100.R72,1.0,88.5357,73.5134,1.20435,140.785,0.628872,27.5,27.5,0.0,556.5,0.0,0.5,3.18152,0.25,0.0,0.0,0.25,0.0,0.0,0.104902,0.156945,0.966292,0.17048,1.26053,1.46749,1.15705,0.0504703,0.504375,0.202755,0.30419,0.145964,0.0509919,0,Left,1.0,0.5,141.0,206.0,142.0,0.0100341,0.0150121,1.27566,0.0354916,0.767105,0.797887,0.751715,0.0157637,0.161817,0.0627334,0.0899688,0.041784,0.0138498,0,1.0,0.5,177.0,95.0,51.0,0.0135646,0.020294,1.18752,0.0119856,1.62443,1.6428,1.61525,0.0424332,0.0796708,0.0295495,0.0513938,0.02828,0.0136382,0
42-43.sub-CC00777XX19.ses-239102.R74,5.0,88.3662,61.8154,1.42952,76.2341,1.15914,93.25,26.875,66.375,1091.25,1.83142,2.25,3.39119,1.25,1.04642,2.75205,1.0,0.784996,1.93591,0.113834,0.171226,0.786388,0.180375,1.1751,1.38654,1.06938,0.0544763,0.448104,0.184389,0.271406,0.128345,0.043628,0,Left,5.0,2.5,140.2,142.0,166.0,0.0128282,0.0192959,1.44606,0.0177017,1.29222,1.31377,1.28144,0.0145911,0.174361,0.0591112,0.108115,0.0592379,0.0258661,0,4.0,2.0,176.0,88.25,60.25,0.0109968,0.0165411,0.900424,0.00683886,1.34121,1.34982,1.33691,0.00745481,0.36163,0.120986,0.216127,0.115009,0.045853,0
43-44.sub-CC00130XX07.ses-44001.R75,1.0,95.558,78.7681,1.21316,152.095,0.628276,29.625,29.625,0.0,605.75,0.0,0.5,3.21163,0.25,0.0,0.0,0.25,0.0,0.0,0.0937754,0.17432,1.12781,0.152827,1.22274,1.40335,1.13243,0.0530067,0.397356,0.203774,0.304524,0.145665,0.0505712,0,Left,1.0,0.5,148.0,199.0,148.0,0.010561,0.019632,1.09606,0.0163617,0.567598,0.575119,0.563838,0.0997333,0.0213307,0.0100974,0.0196861,0.011274,0.00539065,0,1.0,0.5,193.0,78.0,58.0,0.00993717,0.0184724,1.42426,0.00669343,1.33919,1.34767,1.33495,0.0182854,0.12153,0.0457761,0.0989307,0.0589998,0.0289299,0
43-44.sub-CC00352XX06.ses-110700.R79,16.0,84.5576,71.664,1.17992,44.1143,1.91679,244.0,42.875,201.125,2454.5,8.04082,6.5,4.82044,3.25,5.18617,25.9992,3.25,2.85464,7.87716,0.0599143,0.160888,1.03992,0.191223,1.18293,1.4114,1.0687,0.0570335,0.235341,0.12266,0.178158,0.0835186,0.0281113,0,Left,13.0,6.5,125.462,180.846,155.077,0.00979124,0.0262925,1.26356,0.0223886,1.22805,1.25437,1.21489,0.0233793,0.108005,0.0486171,0.0810727,0.0417707,0.0163467,0,13.0,6.5,182.385,89.6154,61.5385,0.00983246,0.0264032,1.26628,0.0140818,1.63864,1.66119,1.62737,0.0222377,0.0980219,0.0400087,0.0777975,0.0446979,0.0217844,0
43-44.sub-CC00558XX14.ses-164100.R75,10.0,99.9099,76.9068,1.2991,70.8591,1.40998,156.0,31.625,124.375,2095.25,15.378,3.75,4.73439,2.5,12.5341,197.421,1.25,2.8439,20.3268,0.136549,0.168517,1.02398,0.214892,1.15443,1.39109,1.03611,0.0611992,0.469854,0.254523,0.357807,0.164112,0.0539665,0,Left,10.0,5.0,131.6,178.0,155.5,0.0124244,0.0153332,1.40017,0.0156433,1.12572,1.13937,1.11889,0.0675829,0.125343,0.0507903,0.0999501,0.0568843,0.0261589,0,5.0,2.5,199.2,79.0,62.2,0.0122124,0.0150714,1.47904,0.0182676,0.82115,0.831856,0.815797,0.0479478,0.0694383,0.0298982,0.0563353,0.0316366,0.01467,0
