,number of tracts,mean length(mm),span(mm),curl,elongation,diameter(mm),volume(mm^3),trunk volume(mm^3),branch volume(mm^3),total surface area(mm^2),total radius of end regions(mm),total area of end regions(mm^2),irregularity,area of end region 1(mm^2),radius of end region 1(mm),irregularity of end region 1,area of end region 2(mm^2),radius of end region 2(mm),irregularity of end region 2,qa,nqa,jdet,dti_fa,md,ad,rd,gfa,iso,rdi,nrdi02L,nrdi04L,nrdi06L,odf,laterality,r1_voxel counts,r1_volume (mm^3),r1_center x,r1_center y,r1_center z,r1_qa,r1_nqa,r1_jdet,r1_dti_fa,r1_md,r1_ad,r1_rd,r1_gfa,r1_iso,r1_rdi,r1_nrdi02L,r1_nrdi04L,r1_nrdi06L,r1_odf,r2_voxel counts,r2_volume (mm^3),r2_center x,r2_center y,r2_center z,r2_qa,r2_nqa,r2_jdet,r2_dti_fa,r2_md,r2_ad,r2_rd,r2_gfa,r2_iso,r2_rdi,r2_nrdi02L,r2_nrdi04L,r2_nrdi06L,r2_odf
43-44.sub-CC00568XX16.ses-198900.R72,41.0,68.7719,25.3708,2.71067,21.6156,3.18159,546.75,44.125,502.625,7142.0,32.5119,14.75,10.39,7.0,10.3861,48.4126,7.75,22.1258,198.447,0.0841812,0.0946139,1.14964,0.110188,1.15508,1.27785,1.09369,0.0442418,0.456922,0.233559,0.339698,0.160512,0.0563523,0.525503,Left,28.0,14.0,162.143,71.0357,24.3214,0.0166986,0.0187681,0.704912,0.0356128,0.415743,0.442502,0.402364,0.0351376,0.083477,0.0466456,0.0586509,0.0251888,0.00846181,0.343948,31.0,15.5,143.484,38.5806,34.0645,0.0129623,0.0145687,0.889432,0.0311903,0.406628,0.424181,0.397851,0.0475938,0.0635939,0.0337575,0.046369,0.0213342,0.00800903,0.433824
43-44.sub-CC00620XX10.ses-210900.R75,147.0,55.4156,23.412,2.36697,10.4518,5.30201,1223.5,129.625,1093.88,11995.5,29.3545,46.0,12.9956,24.25,12.6354,20.683,21.75,16.7191,40.3755,0.0704972,0.0922155,1.03619,0.09436,1.09878,1.20265,1.04685,0.0460109,0.404176,0.206637,0.298231,0.139754,0.0478999,0.525503,Left,97.0,48.5,150.278,71.3299,25.2784,0.0198368,0.025948,0.581179,0.0455929,0.421329,0.452389,0.405799,0.0284709,0.0774278,0.0442007,0.0562868,0.024494,0.008468,0.343948,87.0,43.5,143.299,32.5862,34.6667,0.0122191,0.0159834,0.809538,0.0266722,0.374226,0.389776,0.366451,0.0810419,0.0409121,0.0234635,0.0312088,0.0139797,0.00485307,0.433824
43-44.sub-CC00650XX07.ses-218007.R73,451.0,60.9641,20.128,3.02883,9.48212,6.42937,1979.25,214.125,1765.12,15913.8,33.4301,100.25,12.9235,76.5,14.0792,8.14036,23.75,19.3509,49.5325,0.0471384,0.119356,1.12961,0.134227,1.10682,1.25405,1.0332,0.0509142,0.232612,0.121505,0.171801,0.0792646,0.0264925,0.525503,Left,306.0,153.0,170.686,78.6536,16.6013,0.0105284,0.0266581,0.911911,0.0611221,0.489551,0.521265,0.473694,0.0753965,0.0342456,0.0212489,0.0244721,0.00971543,0.00326914,0.343948,95.0,47.5,148.389,47.7474,34.7684,0.0103696,0.026256,0.919918,0.0452964,0.715152,0.747666,0.698895,0.069538,0.0447147,0.0243808,0.0326718,0.0150392,0.00523892,0.433824
43-44.sub-CC00656XX13.ses-217601.R75,300.0,74.1118,28.0335,2.64369,12.7175,5.82757,1976.75,77.875,1898.88,16770.8,34.1807,81.25,12.3603,43.75,14.4905,15.0779,37.5,19.6901,32.48,0.0692119,0.0984289,1.20035,0.108553,1.20894,1.33654,1.14514,0.0443349,0.368604,0.189342,0.272834,0.128139,0.0447609,0.525503,Left,175.0,87.5,161.589,75.0686,18.7714,0.0143462,0.0204023,0.599061,0.023658,0.647968,0.673141,0.635381,0.022567,0.0784154,0.0399887,0.0577945,0.028094,0.0119518,0.343948,150.0,75.0,142.747,35.7133,36.1133,0.0131697,0.0187291,0.787242,0.026472,0.604781,0.623962,0.595191,0.0408205,0.0622682,0.0323845,0.0459788,0.0218819,0.00881088,0.433824
43-44.sub-CC00685XX18.ses-226100.R78,196.0,58.5827,16.9474,3.45674,11.4904,5.09842,1196.0,0.0,1196.0,11533.0,32.9098,50.25,12.291,20.0,13.4685,28.4944,30.25,19.4413,39.2533,0.0996477,0.106661,1.12724,0.129843,1.161,1.31013,1.08643,0.0488537,0.465669,0.242716,0.345207,0.160428,0.0549559,0.525503,Left,80.0,40.0,151.712,75.6125,24.5625,0.0188655,0.0201933,0.67107,0.0392998,0.474644,0.500408,0.461762,0.0327929,0.0847029,0.047881,0.0614875,0.0274078,0.0112574,0.343948,121.0,60.5,158.157,53.8926,31.4298,0.0154336,0.0165198,0.699858,0.0259768,0.502476,0.523642,0.491893,0.0476746,0.068335,0.0369899,0.0517154,0.0244618,0.00953728,0.433824
43-44.sub-CC00757XX15.ses-12010.R75,514.0,83.3188,32.8969,2.53272,27.2115,3.0619,613.5,475.25,138.25,3509.25,7.40013,52.25,4.37855,44.25,5.40486,2.07398,8.0,1.99527,1.56338,0.118145,0.146485,1.27828,0.135631,1.21985,1.38633,1.13663,0.0518351,0.487036,0.245186,0.376278,0.183273,0.0653418,0.525503,Left,177.0,88.5,167.785,69.0508,24.226,0.0134322,0.0166542,0.663406,0.0166989,0.574538,0.592472,0.56557,0.0213193,0.100862,0.046446,0.0763011,0.0395471,0.0164417,0.343948,32.0,16.0,128.0,18.8438,32.7188,0.00763551,0.00946708,0.789698,0.0116539,0.573847,0.582251,0.569646,0.027804,0.0394067,0.0177177,0.0317409,0.0172525,0.0075519,0.433824
43-44.sub-CC00791XX17.ses-27611.R74,421.0,66.7718,29.845,2.23729,9.71637,6.87209,2476.62,223.125,2253.5,18513.0,35.1061,107.25,12.8424,63.75,15.8024,12.306,43.5,19.3037,26.9118,0.104088,0.114142,1.13443,0.114657,1.12742,1.26032,1.06097,0.0506733,0.484009,0.252849,0.360067,0.167514,0.0574505,0.525503,Left,251.0,125.5,157.709,73.745,22.741,0.0232475,0.0254928,0.576446,0.0464459,0.400094,0.43091,0.384686,0.0380457,0.0862706,0.0530983,0.0603035,0.0238577,0.00882409,0.343948,174.0,87.0,141.517,33.0402,36.8161,0.0136452,0.0149631,0.874479,0.0222198,0.420023,0.434299,0.412884,0.104385,0.0420247,0.0237383,0.0324475,0.0150079,0.0058484,0.433824
43-44.sub-CC00793XX19.ses-28610.R75,113.0,33.5864,19.5088,1.7216,7.17585,4.68048,577.875,45.5,532.375,6665.0,21.4444,36.0,13.4957,15.5,10.9083,24.1175,20.5,10.5361,17.012,0.0730395,0.0847575,1.28267,0.132705,0.870549,0.981164,0.815243,0.0624888,0.328804,0.180382,0.237909,0.104564,0.0333865,0.525503,Left,61.0,30.5,144.098,72.7377,25.5738,0.0263058,0.0305262,0.59511,0.0623575,0.349465,0.390365,0.329015,0.0315557,0.0847211,0.0529492,0.0581801,0.0219144,0.00635717,0.343948,82.0,41.0,138.11,35.2439,33.9146,0.0128806,0.0149472,1.06654,0.029969,0.342525,0.358714,0.334431,0.170323,0.0254427,0.0187302,0.0212815,0.00821865,0.00249707,0.433824
43-44.sub-CC00846XX22.ses-26710.R78,282.0,64.3461,30.4937,2.11014,11.0985,5.79774,1698.75,125.875,1572.88,14663.5,30.3213,71.5,12.5114,41.75,14.9934,16.9158,29.75,15.3279,24.8102,0.0897444,0.110965,1.08736,0.113165,1.10442,1.22811,1.04256,0.0481059,0.464964,0.242548,0.34371,0.159413,0.0545695,0.525503,Left,167.0,83.5,161.192,74.8323,18.6946,0.0201585,0.024925,0.517249,0.0575185,0.328936,0.365782,0.310513,0.0360685,0.0635736,0.0406269,0.0431714,0.0156239,0.00470646,0.343948,119.0,59.5,142.319,29.605,34.8235,0.00992941,0.0122773,0.839784,0.0353681,0.307981,0.32113,0.301407,0.107464,0.0264442,0.0178653,0.0215034,0.00883118,0.00276784,0.433824
43-44.sub-CC00852XX11.ses-28210.R79,133.0,62.1484,28.2454,2.2003,16.6051,3.74273,683.75,178.5,505.25,7117.0,22.2052,36.25,9.73932,22.25,12.4312,21.8194,14.0,9.77409,21.4375,0.0971385,0.124555,1.27423,0.140506,1.14522,1.30965,1.063,0.0571654,0.399492,0.206446,0.304463,0.144532,0.0499555,0.525503,Left,89.0,44.5,159.056,71.4382,28.0674,0.0140707,0.018042,0.791787,0.0314793,0.495866,0.518383,0.484608,0.0463256,0.0543254,0.0306928,0.0393499,0.0171303,0.0063299,0.343948,56.0,28.0,136.339,26.0536,33.4821,0.0108314,0.0138885,1.0954,0.0171094,0.688363,0.7011,0.681995,0.0958457,0.041746,0.020697,0.0333648,0.016977,0.0067385,0.433824
43-44.sub-CC00858XX17.ses-32210.R77,123.0,54.3745,22.7159,2.39368,10.6486,5.10625,1113.5,0.0,1113.5,11352.5,29.3114,47.0,13.015,24.75,10.8242,14.8719,22.25,18.4872,48.257,0.0754688,0.0907032,0.917858,0.0977228,1.11613,1.22449,1.06194,0.0516498,0.384293,0.197124,0.287378,0.135696,0.0471403,0.525503,Left,99.0,49.5,148.263,75.3636,24.9495,0.0170653,0.0205102,0.496127,0.0313652,0.41267,0.435393,0.401308,0.0306224,0.0691366,0.0382576,0.0505158,0.0227908,0.00889226,0.343948,89.0,44.5,150.854,36.4607,33.8764,0.0118358,0.0142251,0.703418,0.0130431,0.514195,0.525217,0.508683,0.0957898,0.0363224,0.0198275,0.0285835,0.0137414,0.00544701,0.433824
43-44.sub-CC00879XX22.ses-7430.R74,115.0,50.3911,23.2777,2.16478,9.71009,5.18957,1065.88,0.0,1065.88,11942.2,40.3966,47.0,14.5362,22.0,15.4963,34.2912,25.0,24.9003,77.9149,0.0349212,0.0996623,1.33255,0.0889213,1.04259,1.12955,0.999107,0.0483791,0.183942,0.0974067,0.134848,0.0615008,0.0206136,0.525503,Left,88.0,44.0,154.341,76.9886,22.0682,0.011543,0.0329426,0.906553,0.0581815,0.3998,0.424763,0.387318,0.0535622,0.0377789,0.0234409,0.0262997,0.0102235,0.00431173,0.343948,100.0,50.0,145.59,42.6,40.08,0.010656,0.0304114,1.23309,0.0325424,0.931457,0.958125,0.918123,0.0461957,0.0669402,0.0328034,0.0500346,0.0246864,0.00970492,0.433824
44-45.sub-CC00134XX11.ses-44600.R72,63.0,52.3143,23.9976,2.17998,13.9179,3.75877,580.5,38.75,541.75,7958.0,38.4762,23.0,12.8821,9.25,17.9082,108.921,13.75,20.568,96.6566,0.0614926,0.090276,1.27205,0.0832174,1.07724,1.15932,1.03619,0.0426527,0.365342,0.190537,0.265562,0.122052,0.0418996,0.525503,Left,37.0,18.5,155.919,74.8919,25.2162,0.021335,0.0313216,0.697939,0.0591818,0.344735,0.371585,0.33131,0.0657569,0.0853149,0.0525408,0.0575392,0.0218866,0.00854651,0.343948,55.0,27.5,150.127,34.3636,38.0545,0.0147806,0.0216991,0.767366,0.0263031,0.419898,0.440217,0.409738,0.0389422,0.0561493,0.0323531,0.0403771,0.0172793,0.00587812,0.433824
44-45.sub-CC00184XX12.ses-60501.R76,139.0,62.9452,30.1139,2.09024,14.2388,4.42069,966.125,122.625,843.5,9577.75,27.2324,38.25,10.9562,24.75,13.4791,23.0621,13.5,13.7533,44.0177,0.0943997,0.112191,1.17039,0.109777,1.19731,1.32829,1.13182,0.0480806,0.459731,0.233445,0.346786,0.165575,0.0579053,0.525503,Left,99.0,49.5,147.97,75.9899,26.0606,0.0208821,0.0248178,0.588083,0.0361948,0.509571,0.541673,0.49352,0.0236644,0.110332,0.0573695,0.0800595,0.0377576,0.0152724,0.343948,54.0,27.0,137.63,27.1667,35.5741,0.0137043,0.0162872,0.536041,0.0258468,0.447752,0.46629,0.438483,0.0281951,0.0559418,0.0291281,0.0426145,0.0206683,0.00821683,0.433824
44-45.sub-CC00194XX14.ses-65401.R73,9.0,31.9708,22.661,1.41083,18.5453,1.72393,74.625,0.0,74.625,1292.5,17.4608,4.5,7.4646,2.25,6.00798,50.3992,2.25,11.4528,183.144,0.0427378,0.0527403,1.77641,0.0965129,0.821884,0.884099,0.790776,0.0558724,0.22123,0.119792,0.159702,0.0712464,0.023918,0.525503,Left,9.0,4.5,142.889,68.6667,29.4444,0.0210615,0.0259907,0.93659,0.0645207,0.275742,0.30725,0.259987,0.0271006,0.0735593,0.0478053,0.0479199,0.0158649,0.00295707,0.343948,9.0,4.5,145.111,26.2222,35.8889,0.0114216,0.0140948,1.75855,0.0301803,0.176884,0.185007,0.172822,0.17683,0.0245862,0.0175077,0.0179814,0.00613711,0.00123709,0.433824
44-45.sub-CC00195XX15.ses-65800.R75,532.0,60.6031,30.0312,2.018,8.80372,6.88381,2255.5,112.875,2142.62,16460.2,35.2325,108.5,12.5592,46.5,17.1677,19.9124,62.0,18.0647,16.5356,0.0924252,0.129074,1.19792,0.0876503,1.10995,1.20743,1.06121,0.0459018,0.518881,0.265167,0.385898,0.181746,0.062505,0.525503,Left,186.0,93.0,158.812,74.7849,26.1398,0.0195693,0.0273294,0.732183,0.0441216,0.341105,0.36851,0.327402,0.081075,0.0684422,0.0423374,0.0516321,0.0214665,0.00711599,0.343948,248.0,124.0,143.081,34.5242,35.2097,0.0153195,0.0213944,0.867848,0.0344686,0.308539,0.326779,0.299419,0.0746192,0.0544203,0.0310495,0.0411651,0.0185506,0.00665576,0.433824
44-45.sub-CC00200XX02.ses-67204.R74,135.0,35.6784,25.3479,1.40755,6.82288,5.22923,766.25,112.0,654.25,8067.25,18.331,37.5,13.7636,14.75,9.11913,17.7119,22.75,9.21189,11.7183,0.0580646,0.0828695,1.57457,0.101749,0.878836,0.96223,0.837144,0.058541,0.26669,0.147724,0.192884,0.0841833,0.0267816,0.525503,Left,59.0,29.5,142.898,73.9492,26.7797,0.0255916,0.0365242,0.869499,0.0576924,0.365196,0.404674,0.345458,0.0412638,0.0834076,0.0530429,0.0566438,0.0205914,0.0057982,0.343948,91.0,45.5,136.407,23.1758,36.4615,0.0114167,0.0162939,1.24769,0.0216183,0.366851,0.379951,0.360301,0.106551,0.0294707,0.019152,0.0228027,0.00939036,0.0031449,0.433824
44-45.sub-CC00201XX03.ses-67600.R75,71.0,57.2994,25.9356,2.20929,14.6921,3.90002,684.5,42.125,642.375,8233.0,23.5033,24.75,11.7271,13.75,10.3295,24.3783,11.0,13.1738,49.5657,0.084184,0.0921385,1.21348,0.0915046,1.13353,1.23532,1.08263,0.0497695,0.430822,0.219015,0.323807,0.154639,0.0549168,0.525503,Left,55.0,27.5,145.691,78.6545,22.7273,0.0233085,0.0255109,0.496978,0.0330149,0.460983,0.490712,0.446118,0.0245375,0.0889669,0.0503042,0.0644046,0.0284972,0.010647,0.343948,44.0,22.0,139.818,32.6136,30.8636,0.0167939,0.0183808,0.585804,0.0335391,0.373202,0.395322,0.362142,0.0411604,0.0400189,0.0242271,0.031493,0.0138531,0.00471239,0.433824
44-45.sub-CC00267XX12.ses-87700.R74,111.0,72.398,26.3758,2.74487,17.0136,4.25531,1029.62,0.0,1029.62,11563.0,41.1566,38.25,11.9471,19.75,17.0674,46.3357,18.5,24.0893,98.5428,0.0479306,0.104592,1.3182,0.113281,1.17701,1.30532,1.11286,0.0445377,0.255244,0.130688,0.189524,0.0891429,0.0307657,0.525503,Left,78.0,39.0,168.628,77.7949,31.4359,0.0112929,0.0246427,0.977121,0.0325626,1.05905,1.0853,1.04593,0.0235925,0.100537,0.0463267,0.0751762,0.0390787,0.0179366,0.343948,74.0,37.0,154.77,44.7703,35.6486,0.0093106,0.0203172,0.888819,0.0308647,0.639431,0.662316,0.627988,0.0436889,0.0545407,0.0267397,0.0406923,0.0202162,0.00830772,0.433824
44-45.sub-CC00286XX15.ses-91700.R76,71.0,63.1887,24.475,2.58176,17.2184,3.66983,668.375,24.625,643.75,7894.75,35.5379,24.5,10.8369,10.0,14.8831,69.5884,14.5,20.6548,92.4324,0.0852593,0.111237,1.34165,0.106756,1.20279,1.32814,1.14012,0.0483346,0.425629,0.214338,0.321654,0.154644,0.0546159,0.525503,Left,40.0,20.0,162.2,73.825,33.275,0.0177498,0.0231581,0.873212,0.0255364,0.749752,0.775505,0.736876,0.0284199,0.0848909,0.0405803,0.0662327,0.0348541,0.0158137,0.343948,58.0,29.0,141.569,36.0172,36.931,0.0114278,0.0149097,0.888402,0.0155434,0.701476,0.71631,0.694059,0.0451578,0.0656401,0.0301387,0.0512849,0.0272888,0.0119559,0.433824
44-45.sub-CC00316XX11.ses-101300.R71,250.0,71.0334,31.9665,2.22212,14.2219,4.99464,1391.75,98.0,1293.75,12206.5,26.0438,59.25,10.9515,33.25,14.4188,19.6433,26.0,11.625,16.3291,0.0921298,0.120925,1.15484,0.114505,1.13177,1.26173,1.06679,0.050209,0.441706,0.226458,0.333124,0.158221,0.0552721,0.525503,Left,133.0,66.5,155.233,75.1128,20.2256,0.017559,0.023047,0.704185,0.0440166,0.33756,0.365214,0.323733,0.0622542,0.0545369,0.0348181,0.0385974,0.0147214,0.00474377,0.343948,104.0,52.0,133.423,24.2404,33.9808,0.0122268,0.0160482,0.824424,0.0285639,0.294223,0.308066,0.287302,0.0518911,0.036372,0.0219581,0.0286911,0.0125863,0.00412383,0.433824
44-45.sub-CC00476XX15.ses-141500.R74,200.0,49.0726,24.7487,1.98284,8.27397,5.93096,1355.75,253.0,1102.75,12614.8,26.1256,57.0,13.7964,28.25,12.1494,16.4151,28.75,13.9761,21.3444,0.0715967,0.0879536,1.0316,0.0886036,1.14552,1.24373,1.09642,0.0463484,0.400309,0.20446,0.296833,0.140094,0.0491369,0.525503,Left,113.0,56.5,148.982,74.3186,24.5929,0.0219775,0.0269984,0.581932,0.0491692,0.38669,0.421848,0.369111,0.0445514,0.0649436,0.0403139,0.0455651,0.0177392,0.00559683,0.343948,115.0,57.5,139.348,28.7043,33.8,0.0111976,0.0137558,0.76452,0.0184293,0.483378,0.497674,0.47623,0.0818001,0.0346805,0.0191615,0.0269661,0.0128116,0.00512386,0.433824
44-45.sub-CC00480XX11.ses-141609.R72,277.0,69.5618,31.2468,2.2262,11.3463,6.1308,2053.5,112.75,1940.75,17277.2,26.9148,83.0,12.8955,50.0,14.8523,13.8602,33.0,12.0624,13.8518,0.100848,0.10497,0.909008,0.0968727,1.18265,1.29564,1.12615,0.0442871,0.527826,0.270517,0.39339,0.185755,0.0649962,0.525503,Left,200.0,100.0,160.1,75.985,16.575,0.0238553,0.0248305,0.391615,0.0264226,0.542304,0.571543,0.527684,0.0199462,0.127771,0.0670322,0.0928157,0.0435942,0.017809,0.343948,132.0,66.0,137.523,25.303,35.1364,0.0189033,0.0196761,0.437432,0.0335525,0.468141,0.492449,0.455988,0.0237906,0.0824022,0.0440383,0.0607676,0.0285292,0.0113765,0.433824
44-45.sub-CC00480XX11.ses-141609.R74,191.0,58.304,31.3285,1.86105,10.2765,5.67355,1474.0,252.375,1221.62,14662.5,28.7494,54.5,14.1093,30.75,14.2933,20.8723,23.75,14.4561,27.6432,0.084419,0.0902507,0.954144,0.0853598,1.14141,1.23656,1.09384,0.0423494,0.475571,0.247003,0.347951,0.161099,0.0556769,0.525503,Left,123.0,61.5,153.772,76.0,19.1301,0.0237936,0.0254374,0.418275,0.0305452,0.534791,0.565932,0.51922,0.019651,0.131161,0.0695331,0.0942344,0.0434984,0.0177519,0.343948,95.0,47.5,133.621,27.5368,33.1684,0.0167273,0.0178829,0.420197,0.0249549,0.482806,0.505982,0.471218,0.0252782,0.0633695,0.0358557,0.0460793,0.02051,0.00814074,0.433824
44-45.sub-CC00731XX14.ses-214500.R74,27.0,57.7587,18.6241,3.10129,20.1663,2.86412,372.125,20.75,351.375,6126.75,37.0651,11.75,11.7889,6.0,14.3746,108.191,5.75,22.6905,281.301,0.0884489,0.0991301,0.984794,0.106814,1.10999,1.22789,1.05104,0.0425702,0.499472,0.258103,0.366396,0.169487,0.0567736,0.525503,Left,24.0,12.0,152.792,73.0417,24.0,0.0249035,0.0279109,0.534884,0.0434876,0.518618,0.552135,0.50186,0.0229975,0.113251,0.0624758,0.0799782,0.0350272,0.0123221,0.343948,23.0,11.5,150.261,41.3913,34.6957,0.0141042,0.0158074,0.64776,0.0238835,0.507137,0.524253,0.498579,0.0456471,0.072995,0.0366979,0.0551986,0.0271933,0.0108575,0.433824
44-45.sub-CC00799XX25.ses-23810.R76,241.0,71.4997,26.8398,2.66394,11.6084,6.15929,2130.38,110.75,2019.62,19199.5,32.8896,74.75,13.8773,39.25,15.357,18.8766,35.5,17.5325,27.2026,0.0807271,0.106898,1.36514,0.107634,1.15891,1.28243,1.09715,0.0456453,0.448894,0.231407,0.329984,0.15361,0.052662,0.525503,Left,157.0,78.5,159.166,75.828,18.9427,0.0154748,0.0204917,0.866182,0.0430402,0.340172,0.366414,0.327051,0.0922241,0.0463394,0.0326453,0.0318956,0.0104358,0.00296,0.343948,142.0,71.0,141.268,34.2746,36.1197,0.0135102,0.0178902,1.0146,0.0334465,0.352586,0.372193,0.342783,0.114124,0.0366959,0.0262599,0.0264519,0.0090217,0.00269467,0.433824
44-45.sub-CC00801XX09.ses-29510.R73,94.0,49.7578,25.7512,1.93226,12.4038,4.0115,628.875,27.25,601.625,7121.5,29.2167,29.0,11.3567,12.5,17.518,77.1272,16.5,11.6987,26.0581,0.0616757,0.0966033,1.54895,0.102417,1.12598,1.23969,1.06912,0.0467339,0.339322,0.175087,0.250637,0.117018,0.0402961,0.525503,Left,50.0,25.0,154.82,73.2,30.2,0.00896403,0.0140404,1.07659,0.0347397,0.265756,0.282448,0.257409,0.0818565,0.0276512,0.0192041,0.0199946,0.00717482,0.00259364,0.343948,66.0,33.0,139.061,28.0152,35.697,0.01027,0.016086,1.23704,0.030683,0.489546,0.50892,0.479859,0.0941192,0.0308833,0.0202983,0.0247259,0.0104158,0.00369483,0.433824
38-39.sub-CC00066XX09.ses-19200.R71,92.0,50.2386,17.8313,2.81744,15.6161,3.21711,408.375,179.5,228.875,3761.5,15.874,17.0,7.40812,9.0,9.35373,30.5406,8.0,6.52029,16.6953,0.0493461,0.0557239,1.02093,0.0675539,1.14493,1.21863,1.10809,0.0437539,0.324593,0.164482,0.237052,0.111339,0.0388577,0.473891,Right,36.0,18.0,72.2222,76.6667,19.5833,0.0238865,0.0269738,0.535955,0.0336495,0.526422,0.564347,0.50746,0.018026,0.187022,0.0962822,0.129614,0.0578779,0.0204852,0.206889,32.0,16.0,91.7812,50.5312,27.2188,0.012371,0.0139699,0.511368,0.0160214,0.536136,0.553002,0.527703,0.0460041,0.0544634,0.0299233,0.0393288,0.0175101,0.00613589,0.302122
38-39.sub-CC00075XX10.ses-28400.R68,163.0,81.3784,23.0795,3.52601,20.857,3.90173,973.0,111.5,861.5,9441.75,30.3583,43.0,9.46535,28.5,9.34347,9.62324,14.5,21.0148,95.6828,0.0737299,0.100019,0.78105,0.0817958,1.21145,1.30919,1.16257,0.0445129,0.416802,0.206547,0.314858,0.153327,0.0556268,0.473891,Right,111.0,55.5,66.2523,73.9189,18.5676,0.0156935,0.021289,0.533985,0.031652,0.43717,0.460007,0.425751,0.0585191,0.0542684,0.0317108,0.0388852,0.0165839,0.0066391,0.206889,58.0,29.0,86.3966,43.6552,33.8276,0.0115669,0.0156911,0.615852,0.0242294,0.365755,0.379083,0.359091,0.0676335,0.0353906,0.0207097,0.0264825,0.0115545,0.00415037,0.302122
38-39.sub-CC00126XX11.ses-43100.R64,18.0,63.7582,25.5476,2.49567,28.8469,2.21023,244.625,28.0,216.625,3860.5,38.1049,8.25,8.72007,4.25,17.8494,235.51,4.0,20.2555,322.237,0.0520186,0.0679952,0.902458,0.0646321,1.20741,1.27915,1.17154,0.0382166,0.382527,0.183876,0.287256,0.14219,0.0528166,0.473891,Right,17.0,8.5,64.6471,83.8824,21.4706,0.0154317,0.0201714,0.504373,0.0196289,0.579308,0.601048,0.568439,0.0213594,0.0744027,0.0374813,0.0562626,0.0276588,0.0109911,0.206889,16.0,8.0,90.3125,48.5625,28.0625,0.0146921,0.0192045,0.47668,0.0282942,0.411253,0.43132,0.401219,0.0294192,0.0567267,0.0318179,0.0408497,0.0177699,0.00591756,0.302122
38-39.sub-CC00126XX11.ses-43100.R67,179.0,59.6892,23.3412,2.55724,16.7544,3.56259,595.0,231.125,363.875,5414.5,21.7102,26.25,8.10489,5.25,12.0139,86.3686,21.0,9.69638,14.0653,0.0726022,0.0962479,0.876719,0.0915562,1.14726,1.2539,1.09394,0.0442613,0.406159,0.200056,0.306502,0.149517,0.0540132,0.473891,Right,21.0,10.5,93.5714,67.6667,29.5714,0.0132553,0.0175725,0.585542,0.0422783,0.265083,0.288647,0.2533,0.0604235,0.0310473,0.0214383,0.0221148,0.0076423,0.00174752,0.206889,84.0,42.0,54.8929,81.6548,20.1548,0.0103759,0.0137553,0.790755,0.0182308,0.449716,0.459606,0.444771,0.0727145,0.0497728,0.0236103,0.0393256,0.0205862,0.00871682,0.302122
38-39.sub-CC00143AN12.ses-47501.R67,63.0,85.5268,34.8505,2.45411,26.7973,3.19162,684.25,121.25,563.0,8121.25,18.9409,21.0,9.47021,12.5,9.94921,24.8781,8.5,8.99165,29.882,0.0640576,0.0905736,0.915628,0.0712316,1.23288,1.3174,1.19062,0.0400944,0.423826,0.205633,0.318196,0.156302,0.0571059,0.473891,Right,50.0,25.0,66.42,74.98,20.64,0.0144641,0.0204514,0.460028,0.0248585,0.487445,0.503182,0.479577,0.0248908,0.086689,0.0431533,0.0641534,0.0310642,0.0117063,0.206889,34.0,17.0,94.5588,20.4706,40.5882,0.0121403,0.0171656,0.80251,0.0201951,0.411929,0.423671,0.406058,0.113444,0.0430159,0.0224326,0.0345475,0.0175272,0.00706058,0.302122
38-39.sub-CC00143BN12.ses-47600.R62,134.0,54.8148,16.9253,3.23863,14.6922,3.73087,599.25,186.875,412.375,5618.75,16.7638,27.75,8.74544,21.5,12.0063,21.0634,6.25,4.75753,11.3771,0.0774326,0.111001,0.744494,0.0898777,1.21637,1.32676,1.16118,0.0428854,0.427322,0.209646,0.321365,0.157403,0.0580873,0.473891,Right,86.0,43.0,75.1047,80.3837,11.2326,0.0131221,0.0188108,0.477436,0.015628,0.549095,0.56217,0.542557,0.0433643,0.056199,0.0270697,0.0444264,0.0232289,0.0101043,0.206889,25.0,12.5,103.4,73.68,30.56,0.017658,0.0253132,0.423793,0.0387192,0.234296,0.25037,0.226259,0.0461246,0.0424987,0.0283172,0.0301179,0.0108968,0.00277155,0.302122
38-39.sub-CC00145XX14.ses-48100.R69,46.0,70.6888,30.7151,2.30144,20.9804,3.36927,630.25,21.25,609.0,8117.25,30.9859,19.25,10.8486,11.0,13.9576,55.6388,8.25,17.0284,110.418,0.0678344,0.0792551,1.00423,0.0593552,1.24622,1.31901,1.20983,0.0364076,0.463354,0.227094,0.345308,0.16829,0.0617733,0.473891,Right,41.0,20.5,67.6098,80.5366,14.4634,0.0263051,0.0307339,0.543859,0.0438515,0.467496,0.496226,0.453131,0.0302383,0.115275,0.0681603,0.0791579,0.0316023,0.00996218,0.206889,33.0,16.5,96.5758,32.6061,34.3333,0.0117258,0.0137,0.770503,0.0162961,0.481315,0.492686,0.47563,0.0529597,0.0414024,0.0222535,0.0317394,0.0150802,0.00580155,0.302122
